"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim",0,2669,0.00376081233546446,0.0144431774990498,0.045846394984326,1488323
2017-09-30,"Cook","IL","Chicago",1,1728,0.000579038795599305,0.0064065230052417,0.0224852071005917,919240
2017-09-30,"Harris","TX","Houston",2,1490,-0.000670690811535882,-0.00401069518716578,-0.0145502645502645,1035150
2017-09-30,"Maricopa","AZ","Phoenix",3,1423,0.00423429781227946,0.0128113879003559,0.0334059549745824,1103164
2017-09-30,"San Diego","CA","San Diego",4,2652,0.00378501135503407,0.0188244333461391,0.0523809523809524,582311
2017-09-30,"Orange","CA","Los Angeles-Long Beach-Anaheim",5,3157,0.002540489044141,0.010886967659302,0.0388285620269826,607935
2017-09-30,"Kings","NY","New York",6,2355,0.00641025641025641,0.000424808836023789,0.0150862068965517,74803
2017-09-30,"Miami-Dade","FL","Miami-Fort Lauderdale",7,2106,-0.000474608448030375,-0.0018957345971564,-0.0218300046446818,451981
2017-09-30,"Dallas","TX","Dallas-Fort Worth",8,1496,0.00470114170584285,0.012863913337847,0.0446927374301676,527220
2017-09-30,"Queens","NY","New York",9,2356,-0.000424268137462877,0.0185905750108085,0.0185905750108085,179702
2017-09-30,"Riverside","CA","Riverside",10,1947,0.00464396284829721,0.0140625,0.0627729257641921,547430
2017-09-30,"San Bernardino","CA","Riverside",11,1669,0.00845921450151057,0.0239263803680982,0.0450845335003131,498232
2017-09-30,"Clark","NV","Las Vegas",12,1328,0.00606060606060606,0.0184049079754601,0.0358814352574103,525228
2017-09-30,"King","WA","Seattle",13,2546,0.00394321766561514,0.017585931254996,0.0481679703581721,499116
2017-09-30,"Wayne","MI","Detroit",14,840,0.003584229390681,0.0144927536231884,0.033210332103321,689292
2017-09-30,"Tarrant","TX","Dallas-Fort Worth",15,1518,0.00663129973474801,0.0201612903225806,0.0512465373961219,512398
2017-09-30,"Santa Clara","CA","San Jose",16,3635,0.00110162489672267,0.00972222222222222,-0.00383666758015895,345663
2017-09-30,"Broward","FL","Miami-Fort Lauderdale",17,1991,-0.00150451354062187,-0.00300450676014021,-0.02783203125,456779
2017-09-30,"Bexar","TX","San Antonio",18,1293,0.00232558139534884,0.00310318076027929,0.0181102362204724,497676
2017-09-30,"New York","NY","New York",19,4014,0.00778307808184785,0.032673012606123,-0.00643564356435644,21596
2017-09-30,"Philadelphia","PA","Philadelphia",20,1408,0.00427960057061341,0.013678905687545,-0.0007097232079489,122473
2017-09-30,"Alameda","CA","San Francisco",21,3207,0.00124882922260381,0.013590391908976,0.0103969754253308,312233
2017-09-30,"Middlesex","MA","Boston",22,2579,0.00389256520046711,0.0109760878087025,0.0153543307086614,295218
2017-09-30,"Sacramento","CA","Sacramento",23,1715,0.00763807285546416,0.0294117647058823,0.0685358255451713,366316
2017-09-30,"Bronx","NY","New York",24,1856,0.00760043431053203,0.0242825607064018,0.0192202086765513,29041
2017-09-30,"Nassau","NY","New York",25,2994,0.00402414486921529,0.0101214574898785,0.0367036011080332,347972
2017-09-30,"Palm Beach","FL","Miami-Fort Lauderdale",26,2258,0.000443066016836509,0.00177462289263532,0.0116487455197133,331042
2017-09-30,"Cuyahoga","OH","Cleveland",27,1135,-0.00263620386643234,-0.0130434782608696,0,364237
2017-09-30,"Hillsborough","FL","Tampa",28,1469,0.000681198910081744,0.00754458161865569,0.0396319886765747,323477
2017-09-30,"Allegheny","PA","Pittsburgh",29,1157,-0.00771869639794168,-0.0102651839178785,-0.0111111111111111,381016
2017-09-30,"Oakland","MI","Detroit",30,1615,0.00685785536159601,0.0138104205900816,-0.000618811881188119,348164
2017-09-30,"Franklin","OH","Columbus",31,1362,0.00590841949778434,0.0133928571428571,0.0310370931112793,304176
2017-09-30,"Hennepin","MN","Minneapolis-St Paul",32,1772,0.00169587337478802,0.00739056281978397,0.049141503848431,288891
2017-09-30,"Orange","FL","Orlando",33,1526,0,0.0099272005294507,0.0317782285327924,299615
2017-09-30,"Fairfax","VA","Washington",34,2890,0.000346140533056421,0.000346140533056421,0.00837404047452896,195800
2017-09-30,"Contra Costa","CA","San Francisco",35,2769,0.00326086956521739,0.0157740278796772,0.0339805825242718,294549
2017-09-30,"Salt Lake","UT","Salt Lake City",36,1612,0.00624219725343321,0.0234920634920635,0.0633245382585752,256858
2017-09-30,"Travis","TX","Austin",37,1862,-0.00214362272240086,-0.00374531835205993,-0.0148148148148148,254153
2017-09-30,"Saint Louis","MO","St. Louis",38,1266,0.00237529691211401,0.0103750997605746,0.0267639902676399,350869
2017-09-30,"Pima","AZ","Tucson",39,1187,0.00253378378378378,0.0127986348122867,0.0430579964850615,254918
2017-09-30,"Montgomery","MD","Washington",40,2575,0,0.005859375,0.0206103844629409,195707
2017-09-30,"Honolulu","HI","Urban Honolulu",41,2618,-0.00569692366122294,-0.0150489089541008,-0.0238627889634601,153530
2017-09-30,"Westchester","NY","New York",42,3488,0,-0.0155235675980807,-0.0289532293986637,168694
2017-09-30,"Milwaukee","WI","Milwaukee",43,1111,-0.00269299820466786,-0.0168141592920354,-0.0168141592920354,106671
2017-09-30,"Fresno","CA","Fresno",44,1305,0.00384615384615385,0.00694444444444444,0.026750590086546,207644
2017-09-30,"Shelby","TN","Memphis",45,976,-0.00102354145342886,0.00205338809034908,-0.00712105798575788,263705
2017-09-30,"Fulton","GA","Atlanta",46,1754,0.00573394495412844,0.01036866359447,0.0191748983149332,229641
2017-09-30,"Mecklenburg","NC","Charlotte",47,1423,0.00352609308885755,0.0142551674982181,0.037928519328957,280694
2017-09-30,"Erie","NY","Buffalo",48,1308,-0.0060790273556231,-0.0202247191011236,0.0131680867544539,238343
2017-09-30,"Du Page","IL","Chicago",49,2034,0.00246426811237063,0.00197044334975369,0.0236537493709109,258163
2017-09-30,"Fairfield","CT","Stamford",50,2554,-0.00622568093385214,-0.0240733664501337,-0.0184473481936972,208111
2017-09-30,"Pinellas","FL","Tampa",51,1469,0.00341530054644809,0.0117079889807163,0.0244072524407252,275292
2017-09-30,"Bergen","NJ","New York",52,2492,0.00727566693613581,0.0192229038854806,0.0134200894672631,249475
2017-09-30,"Marion","IN","Indianapolis",53,1114,0.0081447963800905,0.0192131747483989,0.00905797101449275,259683
2017-09-30,"Wake","NC","Raleigh",54,1498,0.0020066889632107,0.000668002672010688,0.0176630434782609,307874
2017-09-30,"Hartford","CT","Hartford",55,1691,0.00118413262285376,-0.00353565114908662,-0.00879249706916764,208517
2017-09-30,"Duval","FL","Jacksonville",56,1224,-0.00163132137030995,0.0090684253915911,0.0311710193765796,265179
2017-09-30,"Prince Georges","MD","Washington",57,1972,0.00305188199389624,0.00509683995922528,0.00203252032520325,208072
2017-09-30,"New Haven","CT","New Haven",58,1720,-0.00405327156919514,-0.00978698906160046,-0.0265987549518959,194590
2017-09-30,"Macomb","MI","Detroit",59,1293,0.00779423226812159,0.0189125295508274,0.0261904761904762,252376
2017-09-30,"Kern","CA","Bakersfield",60,1282,0.00078064012490242,0.0094488188976378,0.0150435471100554,193890
2017-09-30,"Ventura","CA","Ventura",61,2777,0.0054308472121651,0.0153564899451554,0.0566971080669711,172924
2017-09-30,"Middlesex","NJ","New York",62,2185,0.000457875457875458,-0.000457456541628545,0.0272684532204984,213418
2017-09-30,"Gwinnett","GA","Atlanta",63,1464,0.00480439258750858,0.0117484450587422,0.0360934182590234,228365
2017-09-30,"San Francisco","CA","San Francisco",64,4199,-0.000238095238095238,0.0023872045834328,-0.0441611654905532,101642
2017-09-30,"Baltimore","MD","Baltimore",65,1721,0.00408401400233372,0.0117577895355673,0.0153392330383481,247766
2017-09-30,"Hamilton","OH","Cincinnati",66,1223,0.00245901639344262,0.01578073089701,0.0277310924369748,216146
2017-09-30,"El Paso","TX","El Paso",67,996,0,0.00302114803625378,-0.00598802395209581,199106
2017-09-30,"Montgomery","PA","Philadelphia",68,1916,0.00156821745948772,0.0036668412781561,-0.00104275286757039,234589
2017-09-30,"Worcester","MA","Worcester",69,1730,-0.00115473441108545,0.00115740740740741,0.0328358208955224,191487
2017-09-30,"Pierce","WA","Seattle",70,1729,0.0087514585764294,0.0261127596439169,0.0732464307883302,231540
2017-09-30,"Essex","NJ","New York",71,1902,0.00848356309650053,0.0187466523835029,-0.0226104830421377,157859
2017-09-30,"Collin","TX","Dallas-Fort Worth",72,1981,0,0.00507356671740233,0.0190329218106996,243240
2017-09-30,"Hidalgo","TX","McAllen",73,1004,-0.00790513833992095,-0.0290135396518375,-0.0137524557956778,175910
2017-09-30,"Monroe","NY","Rochester",74,1452,0.00693481276005548,0.0125523012552301,0.03125,215326
2017-09-30,"Essex","MA","Boston",75,2408,-0.00578034682080925,-0.00454733360892931,0.0352536543422184,156710
2017-09-30,"Jefferson","KY","Louisville/Jefferson County",76,1229,-0.00243506493506494,0.0106907894736842,0.0558419243986254,310573
2017-09-30,"Multnomah","OR","Portland",77,1948,0.00205761316872428,0.0103734439834025,0.0507011866235167,196411
2017-09-30,"Suffolk","MA","Boston",78,2543,0.00157542339503742,-0.00857699805068226,0.0147645650438947,43662
2017-09-30,"Oklahoma","OK","Oklahoma City",79,1031,-0.00290135396518375,-0.00482625482625483,-0.0208926875593542,252604
2017-09-30,"San Mateo","CA","San Francisco",80,4145,-0.00551823416506718,0.00460494425593795,0.000965950253561942,164908
2017-09-30,"Snohomish","WA","Seattle",81,2151,0.00843881856540084,0.0282026768642447,0.0482456140350877,198355
2017-09-30,"Lake","IL","Chicago",82,1908,0.00421052631578947,0.0280172413793103,0.0358306188925081,197719
2017-09-30,"Dekalb","GA","Atlanta",83,1311,0.0053680981595092,0.0107941403238242,0.0538585209003215,202094
2017-09-30,"Cobb","GA","Atlanta",84,1583,0.00507936507936508,0.0212903225806452,0.0407626561472715,201951
2017-09-30,"San Joaquin","CA","Stockton",85,1641,0.011090573012939,0.0249843847595253,0.0573453608247423,158697
2017-09-30,"Will","IL","Chicago",86,1699,0.00473092844470727,0.0041371158392435,0.0041371158392435,237081
2017-09-30,"Jackson","MO","Kansas City",87,1051,0.0135004821600771,0.0314033366045142,0.069175991861648,219424
2017-09-30,"Norfolk","MA","Boston",88,2541,-0.00431034482758621,-0.0124368441507967,0.0371428571428571,158119
2017-09-30,"Denton","TX","Dallas-Fort Worth",89,1827,0.00384615384615385,0.0121883656509695,0.018962632459565,197425
2017-09-30,"Bernalillo","NM","Albuquerque",90,1201,0.00250417362270451,0.00250417362270451,-0.00907590759075908,205268
2017-09-30,"Jefferson","AL","Birmingham",91,958,0.00209205020920502,0.00419287211740042,-0.00104275286757039,238047
2017-09-30,"Hudson","NJ","New York",92,2010,0.0100502512562814,0.01157523905385,-0.0607476635514019,71113
2017-09-30,"Monmouth","NJ","New York",93,2433,-0.0049079754601227,-0.00409332787556283,0.0592076621680453,211015
2017-09-30,"Davidson","TN","Nashville",94,1607,0.0031210986267166,0.0119647355163728,0.0301282051282051,158699
2017-09-30,"Providence","RI","Providence",95,1597,-0.00249843847595253,-0.001875,-0.0068407960199005,115263
2017-09-30,"Bucks","PA","Philadelphia",96,1967,0.0061381074168798,0.0239458615304529,0.0374472573839662,169386
2017-09-30,"El Paso","CO","Colorado Springs",97,1505,0.00803750837240455,0.0273037542662116,0.0819554277498203,196891
2017-09-30,"Baltimore City","MD","Baltimore",98,1286,0.000778210116731518,-0.0015527950310559,-0.0198170731707317,196891
2017-09-30,"Lee","FL","Fort Myers",99,1597,-0.000625782227784731,0.00251098556183302,-0.0068407960199005,226545
2017-09-30,"Tulsa","OK","Tulsa",100,1095,0.000914076782449726,-0.000912408759124088,-0.0411558669001751,220129
2017-09-30,"Kent","MI","Grand Rapids",101,1363,0.00368188512518409,0.0333586050037908,0.0404580152671756,177596
2017-09-30,"Polk","FL","Lakeland",102,1234,0.00162337662337662,0.00899427636958299,0.0387205387205387,174771
2017-09-30,"District of Columbia","DC","Washington",103,2737,-0.00508905852417303,-0.00436522371771553,0.0530973451327434,52474
2017-09-30,"Denver","CO","Denver",104,2127,0.00330188679245283,0.0118934348239772,0.0225961538461538,139323
2017-09-30,"Fort Bend","TX","Houston",105,1752,0,-0.00397953382603752,-0.044711014176663,208650
2017-09-30,"Ocean","NJ","New York",106,1868,0.000535618639528656,0.00863930885529158,0.0320441988950276,233483
2017-09-30,"Arapahoe","CO","Denver",107,2117,-0.000943841434638981,0.00379326695116169,0.00857551214864221,138635
2017-09-30,"Delaware","PA","Philadelphia",108,1554,0.00517464424320828,0.0237154150197628,0.0143603133159269,177048
2017-09-30,"Bristol","MA","Providence",109,1806,0.0100671140939597,0.0278884462151394,0.099878197320341,122891
2017-09-30,"Johnson","KS","Kansas City",110,1769,-0.0028184892897407,-0.00562113546936481,0.00169875424688562,168515
2017-09-30,"Brevard","FL","Melbourne",111,1397,0.00503597122302158,0.00720980533525595,0.0599393019726859,183286
2017-09-30,"Summit","OH","Akron",112,1073,0.0103578154425612,0.0113100848256362,0.00186741363211951,175073
2017-09-30,"New Castle","DE","Philadelphia",113,1481,0.00474898236092266,0.00816882232811436,0.0136892539356605,179391
2017-09-30,"Anne Arundel","MD","Baltimore",114,2062,0.00243072435585805,0.0147637795275591,-0.00193610842207164,178683
2017-09-30,"Union","NJ","New York",115,2018,-0.00835380835380835,-0.0073782587309395,-0.0184824902723735,134810
2017-09-30,"Montgomery","OH","Dayton",116,936,0.00645161290322581,0.0251916757940854,0.0612244897959184,173879
2017-09-30,"Jefferson","CO","Denver",117,2116,0.000946073793755913,0.012924844423169,-0.00657276995305164,158792
2017-09-30,"Washington","OR","Portland",118,1922,0.00313152400835073,0.0163934426229508,0.0338891877353416,140550
2017-09-30,"Lancaster","PA","Lancaster",119,1186,-0.00419815281276238,-0.010016694490818,0.00508474576271186,138141
2017-09-30,"Douglas","NE","Omaha",120,1332,0.00150375939849624,0.00909090909090909,0.0261941448382126,312367
2017-09-30,"Utah","UT","Provo",121,1533,0,0.00788954635108481,0.0543328748280605,114983
2017-09-30,"Kane","IL","Chicago",122,1731,0.00231615518239722,0.0128730251609128,-0.00631458094144661,143875
2017-09-30,"Stanislaus","CA","Modesto",123,1442,0.00909727081875437,0.0270655270655271,0.0713224368499257,122755
2017-09-30,"Camden","NJ","Philadelphia",124,1579,-0.00189633375474083,-0.000632911392405063,0.0213454075032342,163988
2017-09-30,"Ramsey","MN","Minneapolis-St Paul",125,1549,0.00519143413367943,0.014407334643091,0.0375083724045546,116039
2017-09-30,"Passaic","NJ","New York",126,1866,0.00268672756582483,0.0146818923327896,0.0389755011135857,111943
2017-09-30,"Chester","PA","Philadelphia",127,2053,0.00637254901960784,0.0153313550939664,0.0183531746031746,150196
2017-09-30,"Sedgwick","KS","Wichita",128,1041,-0.0066793893129771,-0.00857142857142857,-0.00857142857142857,161788
2017-09-30,"Lake","IN","Chicago",129,1161,0.00259067357512953,-0.0127551020408163,-0.0243697478991597,197748
2017-09-30,"Plymouth","MA","Boston",130,1979,-0.00151362260343088,-0.0173783515392254,-0.0222332015810277,144235
2017-09-30,"Volusia","FL","Daytona Beach",131,1314,0.00152439024390244,0.0146718146718147,0.0354609929078014,169793
2017-09-30,"Morris","NJ","New York",132,2579,0.0133595284872299,0.0303635637235318,-0.00769526741054252,153100
2017-09-30,"Guilford","NC",,133,1090,0.0158434296365331,0.0371075166508088,0.0551790900290416,169237
2017-09-30,"Dane","WI","Madison",134,1588,-0.00687929956222639,-0.0105919003115265,0.00315855969677827,136906
2017-09-30,"Sonoma","CA","Santa Rosa",135,2703,0.00111111111111111,0.0108451757666417,0.0472685005811701,121535
2017-09-30,"Spokane","WA","Spokane",136,1326,0.00226757369614512,0.00378501135503407,0.0702179176755448,139800
2017-09-30,"Richmond","NY","New York",137,2264,0.00399113082039911,0.00936246098974588,0.0399632521819017,80157
2017-09-30,"Onondaga","NY","Syracuse",138,1416,0.000706713780918728,0.00854700854700855,0.0172413793103448,131717
2017-09-30,"Pasco","FL","Tampa",139,1322,-0.00526711813393529,0.00455927051671732,0.0500397140587768,165618
2017-09-30,"Hampden","MA","Springfield",140,1520,0.00396301188903567,0.0126582278481013,0.0228802153432032,107090
2017-09-30,"Montgomery","TX","Houston",141,1675,0,-0.00534441805225653,-0.0340253748558247,147408
2017-09-30,"Greenville","SC","Greenville",142,1386,0,0.0058055152394775,0.0161290322580645,144556
2017-09-30,"Burlington","NJ","Philadelphia",143,1790,-0.000558347292015634,0.00618324901630129,0.000558971492453885,139686
2017-09-30,"Tulare","CA","Visalia",144,1188,0,0.0008424599831508,0.0179948586118252,105049
2017-09-30,"Lucas","OH","Toledo",145,895,-0.00444938820912125,0.00111856823266219,-0.0143171806167401,138744
2017-09-30,"Adams","CO","Denver",146,1886,0.00319148936170213,0.0156165858912224,0.043141592920354,106827
2017-09-30,"East Baton Rouge","LA","Baton Rouge",147,1374,-0.00217864923747277,0.0043859649122807,0.0725995316159251,143485
2017-09-30,"Virginia Beach City","VA","Virginia Beach",148,1675,0.00359496704613541,0.0120845921450151,0.0232131948686622,102465
2017-09-30,"York","PA","York",149,1295,-0.000771604938271605,-0.000771604938271605,0.0125097732603597,122009
2017-09-30,"Jefferson","LA","New Orleans",150,1419,0.0106837606837607,0.0245487364620939,0.0193965517241379,124635
2017-09-30,"Knox","TN","Knoxville",151,1242,-0.00080450522928399,0.00242130750605327,0.0516511430990686,137999
2017-09-30,"Polk","IA","Des Moines",152,1330,-0.0015015015015015,0.00301659125188537,0.027027027027027,127747
2017-09-30,"Clark","WA","Portland",153,1775,0.00623582766439909,0.0236447520184544,0.0635110844817256,129100
2017-09-30,"Seminole","FL","Orlando",154,1585,0.00634920634920635,0.0212628865979381,0.0386631716906946,118092
2017-09-30,"Williamson","TX","Austin",155,1632,-0.000612369871402327,-0.0030543677458766,-0.0227544910179641,136726
2017-09-30,"Washoe","NV","Reno",156,1678,0.00962695547533093,0.0206812652068127,0.0626979100696643,110247
2017-09-30,"Monterey","CA","Salinas",157,2450,0.00740131578947368,0.016597510373444,0.0328836424957841,74863
2017-09-30,"Solano","CA","Vallejo",158,2095,0.00335249042145594,0.0130560928433269,0.0554156171284635,111079
2017-09-30,"Mobile","AL","Mobile",159,948,0,0.00211416490486258,0.0406147091108672,137167
2017-09-30,"Berks","PA","Reading",160,1275,0.00235849056603774,-0.00546021840873635,-0.0340909090909091,96666
2017-09-30,"Cameron","TX","Brownsville",161,918,0.00879120879120879,0.0177383592017738,-0.00325732899022801,116850
2017-09-30,"Prince William","VA","Washington",162,2301,-0.0017353579175705,0.000869943453675511,0.00965335673541027,83709
2017-09-30,"Hillsborough","NH","Manchester",163,1907,0.00315623356128353,0.00368421052631579,0.042646254784035,103894
2017-09-30,"Dakota","MN","Minneapolis-St Paul",164,1790,0.00448933782267116,0.0182025028441411,0.0597986974541149,93079
2017-09-30,"Ada","ID","Boise City",165,1326,0.00226757369614512,0.0122137404580153,0.031104199066874,123924
2017-09-30,"Waukesha","WI","Milwaukee",166,1922,0.00470465237846315,0.0169312169312169,-0.0327126321087066,124461
2017-09-30,"Richland","SC","Columbia",167,1172,0.00600858369098712,0.013840830449827,0.0103448275862069,109830
2017-09-30,"Pulaski","AR","Little Rock",168,986,0,-0.00101317122593718,-0.0237623762376238,134443
2017-09-30,"Sarasota","FL","North Port-Sarasota-Bradenton",169,1819,-0.00383351588170865,-0.0140921409214092,-0.00492341356673961,144510
2017-09-30,"Clackamas","OR","Portland",170,2065,0.000484496124031008,0.001454898157129,0.0340510766149224,123358
2017-09-30,"Pinal","AZ","Phoenix",171,1133,0.00890471950133571,0.0309372156505914,0.0678605089538172,127587
2017-09-30,"Stark","OH","Canton",172,982,0.00204081632653061,0.0113285272914521,-0.00304568527918782,121635
2017-09-30,"Orange","NY","New York",173,1876,0.000533333333333333,-0.0152230971128609,0.0498041410184667,93948
2017-09-30,"Butler","OH","Cincinnati",174,1379,-0.00217076700434153,-0.00361271676300578,0.0109970674486804,108965
2017-09-30,"Mercer","NJ","Trenton",175,1913,0.0100316789862724,0.0148541114058355,0.0202666666666667,106134
2017-09-30,"Westmoreland","PA","Pittsburgh",176,904,0.018018018018018,0.0438799076212471,-0.00330760749724366,132339
2017-09-30,"Saint Charles","MO","St. Louis",177,1573,-0.00126984126984127,0.00254939451880178,0.0181229773462783,109785
2017-09-30,"Allen","IN","Fort Wayne",178,1092,0.00645161290322581,0.0263157894736842,0.0439770554493308,114059
2017-09-30,"Lane","OR","Eugene",179,1390,0.00506146059291396,0.0123816460305899,0.0733590733590734,87975
2017-09-30,"Forsyth","NC","Winston-Salem",180,1135,0.000881834215167548,0.00888888888888889,0.0336976320582878,111193
2017-09-30,"Charleston","SC","Charleston",181,1969,0.00203562340966921,0.00407955124936257,0.00664621676891616,106831
2017-09-30,"Lehigh","PA","Allentown",182,1447,0.00766016713091922,0.0175808720112518,0.044011544011544,105146
2017-09-30,"Placer","CA","Sacramento",183,2176,-0.000459347726228755,0.00740740740740741,0.0491803278688525,121307
2017-09-30,"Washtenaw","MI","Ann Arbor",184,1774,-0.00504767246214246,-0.0138966092273485,0.0435294117647059,87425
2017-09-30,"Orleans","LA","New Orleans",185,1379,-0.0100502512562814,-0.0205965909090909,0,82733
2017-09-30,"Nueces","TX","Corpus Christi",186,1344,0.0014903129657228,0.00223713646532438,-0.00665188470066519,94085
2017-09-30,"Hamilton","TN","Chattanooga",187,1326,0.0091324200913242,0.04,0.0540540540540541,109905
2017-09-30,"Madison","AL","Huntsville",188,1070,-0.000933706816059757,-0.00925925925925926,-0.0147329650092081,118678
2017-09-30,"Marion","FL","Ocala",189,1129,0.00177462289263532,0.0162016201620162,0.0650943396226415,113491
2017-09-30,"Anoka","MN","Minneapolis-St Paul",190,1596,0.00440528634361234,0.0211132437619962,0.0611702127659574,112423
2017-09-30,"Somerset","NJ","New York",191,2352,-0.00381194409148666,-0.0092670598146588,0.00728051391862955,104758
2017-09-30,"Manatee","FL","North Port-Sarasota-Bradenton",192,1741,0,-0.000574052812858783,0.00986078886310905,98470
2017-09-30,"Luzerne","PA","Scranton",193,1029,0.029,0.102893890675241,0.0854430379746835,103110
2017-09-30,"Cumberland","NC","Fayetteville",194,888,0.00225733634311512,0.00452488687782805,0.00566251415628539,46040
2017-09-30,"Saint Louis City","MO","St. Louis",195,937,0.00536480686695279,0.0173724212812161,0.00861141011840689,75360
2017-09-30,"Chesterfield","VA","Richmond",196,1448,0.00625434329395414,0.0204369274136716,0.0247699929228592,120295
2017-09-30,"Marion","OR","Salem",197,1525,0.00593667546174142,0.0166666666666667,0.0701754385964912,79596
2017-09-30,"Brazoria","TX","Houston",198,1688,-0.00118343195266272,-0.00705882352941176,-0.00059206631142688,92507
2017-09-30,"Loudoun","VA","Washington",199,2632,-0.00303030303030303,-0.00378501135503407,0.0158240061752219,78746
2017-09-30,"Rockland","NY","New York",200,2861,0.00315568022440393,0.0228816589202717,0.055719557195572,65467
2017-09-30,"Bell","TX","Killeen",201,1048,0.00479386385426654,0.00672430355427474,0.0135396518375242,93025
2017-09-30,"McHenry","IL","Chicago",202,1643,0.00366524129505192,0.00921375921375921,0.00427872860635697,102219
2017-09-30,"Henrico","VA","Richmond",203,1439,0.0126671358198452,0.0382395382395382,0.0126671358198452,94035
2017-09-30,"Davis","UT","Ogden",204,1589,0.00189155107187894,0.0284789644012945,0.0635876840696118,79922
2017-09-30,"Albany","NY","Albany",205,1624,-0.00672782874617737,-0.0401891252955083,-0.0145631067961165,71295
2017-09-30,"Lorain","OH","Cleveland",206,1052,-0.00848256361922714,-0.0103480714957667,-0.0330882352941176,98762
2017-09-30,"Larimer","CO","Fort Collins",207,1732,-0.00345224395857307,-0.0114155251141552,-0.0170261066969353,101360
2017-09-30,"Northampton","PA","Allentown",208,1490,0.000671591672263264,0.00743745774171738,0.0434173669467787,92606
2017-09-30,"Escambia","FL","Pensacola",209,1002,0.003003003003003,0.00906344410876133,0.00602409638554217,99251
2017-09-30,"Dutchess","NY","New York",210,1956,0.00153609831029186,0.00669068450849202,0.01875,78171
2017-09-30,"Lake","FL","Orlando",211,1371,0.00219298245614035,0.00883002207505519,0.0323795180722892,102908
2017-09-30,"Fayette","KY","Lexington",212,1235,0.000810372771474879,0.000810372771474879,0.00243506493506494,92243
2017-09-30,"Winnebago","IL","Rockford",213,1054,-0.00283822138126774,-0.0167910447761194,0.0134615384615385,83320
2017-09-30,"Rockingham","NH","Boston",214,2073,0.00241779497098646,0.0166748406081412,0.0968253968253968,89969
2017-09-30,"Boulder","CO","Boulder",215,2313,0.00173235166738848,0.014918824045634,-0.0248735244519393,87205
2017-09-30,"Anchorage","AK","Anchorage",216,2009,0,0.00199501246882793,-0.0275895450145208,59231
2017-09-30,"Galveston","TX","Houston",217,1644,0.00121802679658952,0.0166975881261596,0.035264483627204,106548
2017-09-30,"Gloucester","NJ","Philadelphia",218,1785,-0.000559910414333707,0.00506756756756757,0.0170940170940171,94198
2017-09-30,"Howard","MD","Baltimore",219,2566,0,0,0.0134281200631912,82962
2017-09-30,"Douglas","CO","Denver",220,2491,0.00443548387096774,0.00646464646464646,0.00891049007695423,92917
2017-09-30,"Lancaster","NE","Lincoln",221,1306,0.00693909020817271,0.0324110671936759,0.0267295597484277,72517
2017-09-30,"Spartanburg","SC","Spartanburg",222,1186,0.00593723494486853,0.0250648228176318,0.0579839429081177,90604
2017-09-30,"Cumberland","ME","Portland",223,1863,-0.00267665952890792,-0.0106213489113117,0.035,82554
2017-09-30,"Ingham","MI","Lansing",224,1150,0.002615518744551,0.0231316725978648,0.19047619047619,76338
2017-09-30,"Erie","PA","Erie",225,1033,-0.00481695568400771,0.0381909547738693,0.0299102691924227,73826
2017-09-30,"Lubbock","TX","Lubbock",226,1181,0.000847457627118644,0.0051063829787234,-0.00169061707523246,79626
2017-09-30,"Saint Lucie","FL","Port St. Lucie",227,1444,0.00277777777777778,0.0169014084507042,0.0456191165821868,104793
2017-09-30,"Leon","FL","Tallahassee",228,1299,0.00308880308880309,0.0101088646967341,0,63618
2017-09-30,"Greene","MO","Springfield",229,828,-0.00240963855421687,-0.0119331742243437,0,93311
2017-09-30,"Hamilton","IN","Indianapolis",230,1699,-0.00234879624192601,-0.00701344243132671,-0.0041031652989449,117824
2017-09-30,"Atlantic","NJ","Atlantic City",231,1582,-0.00377833753148615,-0.000631711939355654,0.0193298969072165,91946
2017-09-30,"New London","CT","New London",232,1580,0.010230179028133,0.020671834625323,0.0121716848174247,77412
2017-09-30,"Saint Clair","IL","St. Louis",233,883,0.00340909090909091,-0.00113122171945701,-0.0307354555433589,79564
2017-09-30,"San Luis Obispo","CA","San Luis Obispo",234,2420,0.00540091400083091,0.00875364735306378,0.0172341319882303,74570
2017-09-30,"Horry","SC","Myrtle Beach",235,1372,0.00512820512820513,0.00882352941176471,0.0553846153846154,94530
2017-09-30,"Madison","IL","St. Louis",236,987,0.00817160367722165,0.00714285714285714,0.0522388059701493,92595
2017-09-30,"Osceola","FL","Orlando",237,1381,0.00217706821480406,0.0169366715758468,0.0422641509433962,93189
2017-09-30,"Dauphin","PA","Harrisburg",238,1202,-0.000831255195344971,-0.00825082508250825,-0.00166112956810631,87722
2017-09-30,"Durham","NC","Durham",239,1373,0.0029218407596786,0.00365497076023392,0.0238627889634601,70291
2017-09-30,"Chatham","GA","Savannah",240,1250,0.00644122383252818,0.0154346060113729,0.0105092966855295,82440
2017-09-30,"Ottawa","MI","Grand Rapids",241,1480,0.0136986301369863,0.0364145658263305,0.154446177847114,74395
2017-09-30,"Rutherford","TN","Nashville",242,1359,-0.00220264317180617,-0.00512445095168375,0.0029520295202952,94846
2017-09-30,"Lexington","SC","Columbia",243,1158,0.000864304235090752,-0.00856164383561644,-0.0169779286926995,81974
