"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,330400,328800,327200,325100,322800,320800,320300,321300,323800,326900,329700,331900,333900,335800,337800,340100,342100,343800,345300,347000,350000,353800,357600,361200,364700,368300,371700,374400,377200,379900,383700,388700,392700,393800,395800,399400,402400,405000,408900,413300,416800,420000,423000,427000,431100,434000,435800,438100,439700,440400,440900,442800,446500,451500,455700,458600,461300,465300,470100,475100,478900,480600,481400,483000,484600,487000,490800,495200,499200,504100,508700,512300,516600,522200,529000,537000,545700,553500,559900,566300,574100,582200,590100,598500,608400,618200,626400,634500,643100,651900,660900,670100,679300,689000,699400,711200,726400,743700,760300,774000,785900,795800,804800,813300,821800,829700,838400,848300,858700,870400,883700,897600,910700,922600,933100,943200,952800,960600,967400,973800,976600,978200,981600,985200,986600,989700,993300,994300,990500,987500,986700,985400,984100,983700,981500,977300,973300,968500,961900,952600,942900,933500,923800,910900,895400,880200,865800,851300,839000,830400,822400,813000,804900,800900,796600,789100,779900,771300,765600,763700,763700,765000,767600,769800,774100,778300,779000,776700,776600,776700,775000,771400,767500,761100,755000,754300,755900,754100,751300,749700,747100,745600,745300,742900,738800,735200,732400,730300,726100,720100,716500,720300,729900,739800,747700,755700,760000,759400,761200,767300,773400,778900,787400,800100,814600,824900,831500,838300,847700,858200,865500,869200,872700,878100,883300,887300,888100,888600,891400,896000,902200,909100,915200,920000,925200,932100,939400,944700,949200,952300,953200,954800,957200,961800,967600,973100,977300,982100,985200,985800,984900,984400,984400,984500,987100,993100,999400,1004000,1007500,1010900,1016000,1021600,1023400,1025300,1031000,1037700,1043200,1047800
139,"Cook","IL","Chicago","17","031",2,260800,262300,262900,263100,263000,262800,262500,262400,262200,262800,263000,263000,263400,264900,266500,267700,268400,269400,269900,270500,271700,273800,275700,277400,279300,280500,280900,282200,285200,287300,288900,289700,291300,293500,295900,297500,300300,303600,305000,304200,303900,306600,310900,314300,316200,318600,321600,325500,327900,328500,328800,330700,332800,335000,338300,342600,347000,351500,356600,361100,364500,366700,369200,371800,373500,375000,377600,380300,382100,383000,383500,383200,382900,383800,386000,388100,390600,393300,396600,401700,406800,410700,415600,422300,428000,434300,443700,454400,461200,460700,454500,449600,448800,449500,449800,451800,455100,457600,458600,459800,462300,467300,473800,479800,484100,486700,488800,490900,493100,496200,499600,501700,504200,508200,512200,515500,518500,522300,527000,529900,531600,533000,535000,537400,539600,541400,545000,548200,549700,550700,551100,550000,549200,548500,547200,544500,543700,544300,543700,540600,537100,533200,530000,526100,522100,519200,515200,509000,505500,505000,503800,500500,498700,499100,498800,496200,492900,489000,484400,481100,479100,475400,471700,470500,468500,465400,462400,460100,458400,456100,453400,451000,446400,442200,438500,434400,431200,429700,427600,425000,419800,413700,409900,408600,407900,406500,404500,403000,402800,402400,400500,399800,401700,403000,403300,405300,406800,406500,407100,409200,410300,410600,411200,412700,416600,423800,431700,437300,440600,443600,447000,449400,449100,449700,452200,453600,452500,452900,454700,456800,458900,460700,461300,461700,460300,457400,455600,459500,468000,475100,477000,475200,473000,470900,469400,469700,471200,469900,469500,471800,473000,471100,470800,471700,472100,471500,471700,472000,475200,479800,482900,482300,481000,479900,479100,476900,476100,476600
2402,"Maricopa","AZ","Phoenix","04","013",3,199700,198200,197800,197800,198200,199400,200400,201100,202100,202600,202100,201900,202300,203000,204000,205400,206200,206700,208200,210200,211900,214000,216100,217900,219300,220900,221800,222500,223100,223800,223900,224400,225600,227100,228700,230800,233000,234600,235200,235300,236200,237200,237300,237700,240000,242700,245000,247100,249200,251300,253800,255800,256500,256700,257200,257900,259100,260800,262600,263600,264100,265200,267000,268600,269900,270900,271500,271700,272200,273300,275100,277400,279600,280500,280700,281900,283800,285300,287100,290400,293800,295500,296100,296700,297700,299700,302300,303800,303900,304200,306300,310000,313500,316800,319900,323000,326500,330500,333900,337600,345200,357200,369000,374600,377600,383900,394700,407500,421300,434900,450000,467100,482200,492600,501400,512200,521000,525400,527400,529400,531000,533200,535800,537400,537600,536500,535300,535100,535500,535000,533200,530200,526800,523400,519200,515100,511300,506800,501500,495400,488200,479400,469600,459900,451500,444400,436800,427800,419200,411400,403500,394600,388600,385800,382200,375900,369100,361800,354900,349300,344500,340600,336800,332900,328600,325100,323300,322200,320500,317900,314200,310000,305900,301300,298000,297000,297400,297000,296500,296100,294500,291800,289900,289200,288900,289200,290400,292400,294600,296800,299500,303300,308300,314000,320200,326400,331700,336600,340200,342800,344700,346700,348800,352000,356300,361600,367400,372900,377300,380700,383000,384800,386100,387400,388500,389300,388800,387800,387200,386900,387300,388200,389500,391600,393900,395700,396600,397500,399000,400600,401000,401300,402200,403700,406000,407800,408800,409500,410700,411700,412500,413200,414000,414100,414500,415600,417100,419000,420700,421100,421100,421300,422200,424400,427100,428200,428800,429500
2841,"San Diego","CA","San Diego","06","073",4,300100,295400,292400,289800,287100,285400,284200,283200,283000,283400,284200,285700,287400,290100,293600,296200,298300,301800,305500,307900,310500,314600,317600,319500,322700,326600,329500,331700,334800,337800,341600,346800,351900,353700,354400,356400,360100,362900,365600,368400,371500,374500,376600,378900,383700,389200,394700,400900,407100,412100,417400,423400,430100,436100,440100,441700,443100,446500,451600,457800,463600,468100,471200,475300,479200,481000,482800,487500,493400,499400,504000,506900,510400,515500,521500,528800,536200,544500,554900,565400,573400,579200,583900,588600,591800,595300,599500,605600,613500,624600,637500,650200,659900,670200,682600,697400,715700,735600,755300,771300,783600,792900,801200,807500,814200,823100,832700,840500,844600,846700,848700,851400,853800,855800,856500,857300,858900,860100,860900,861900,862700,862600,859200,854600,852700,849400,842200,835200,831300,828100,824700,819400,814800,812100,809100,804400,799200,792700,787300,784300,780900,773900,763000,750500,737900,726700,718500,711600,702300,693100,686200,678000,669400,663700,658700,653100,649500,645900,642300,640100,640700,642000,642600,643800,642200,636400,633400,635600,636800,636800,636400,633300,628900,624100,620200,615500,612500,612400,615000,615500,612600,609200,606700,603600,599100,598400,600100,601500,603100,606000,607400,606800,607200,609400,610700,612000,617100,623500,628500,633400,638500,642400,645700,652600,662300,670800,679000,689300,696700,699900,702100,705300,709500,714800,720700,726000,727700,726900,726800,730400,733700,735200,734500,734700,737000,742500,747300,750400,752300,753400,754600,757200,762700,768900,773800,777100,779800,780700,780100,778700,779200,781700,787000,791600,794600,798000,804300,810000,813100,813900,813900,815400,823900,836600,845200,847700,850300,852900
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,308700,307800,306800,306300,306700,307300,307800,308400,310200,313000,314800,313900,312600,313500,316100,319100,322700,326500,329300,332200,335800,340300,343300,352300,,,,365900,373800,374100,376000,378600,382000,385600,387400,387500,387000,389800,393300,395000,396700,400400,403700,406700,409900,413200,417000,420800,423600,426700,429700,431200,432900,437200,441600,445900,450900,456500,460700,463800,466800,469300,469900,472000,476700,481700,485300,489700,495500,500500,504300,508300,514300,522200,530000,536600,544400,554100,564000,572800,580300,588600,598700,607900,614600,621500,630100,638600,647000,656300,668400,681600,694200,706200,719600,735600,754700,773700,791600,809400,824800,835400,842400,847600,850400,855700,863800,871000,877900,886200,893700,900600,908700,918900,930300,939800,946600,951400,956100,962600,967200,968800,968100,965200,961500,958600,954600,949500,945400,943700,943000,941800,939600,934000,927800,922900,916500,905000,894000,886400,882900,877600,866200,849100,834400,823100,815100,807800,802000,797800,794100,788700,786000,781800,772200,761500,754700,749900,748100,748400,748900,748700,746800,745600,736700,724600,720500,724500,726000,727300,725800,723100,720300,716600,713000,711400,710400,709700,708500,707300,705700,702100,695700,688500,681000,675700,673100,672000,672200,675700,680800,682800,682800,683700,686800,689800,694600,702000,708200,711200,716500,725800,736600,748100,760500,772000,780300,786000,792900,803100,812000,817400,820500,821600,822000,825200,828700,830300,832400,835900,837700,839200,840400,841500,844200,847900,850700,853200,855800,858700,863300,868400,870700,870800,873100,878500,884600,888300,891700,895300,897000,895100,895100,897600,900500,902600,906000,909800,913700,918400,918900,914900,914700,919400,924000,930400,937300,941900
581,"Kings","NY","New York","36","047",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477200,498300,514900,531200,553400,576600,590600,597100,604300,614000,620400,627900,631800,630600,631400,637900,647400,652000,647900,648800,659700,671600,681800,696100,715100,735100,752000,768900,787700,804800,818500,822500,820200,816500,816300,816400,813800,810600,811400,808800,800000,792300,785900,782300,777200,772400,771700,779600,785300,789100,793100,800400,804100,808800,812200,806800,801400,804500,802400,790500,782900,781200,778700,770600,766900,766500,766600,763800,762600,758400,755200,751700,748500,743900,736600,727200,719600,717800,715700,713900,709900,708300,710400,718500,727400,736400,742100,745400,749200,753200,755400,758200,765700,770400,766600,758600,753000,749800,756800,770400,774600,767200,762000,765400,773500,783500,787700,788900,789500,791600,791100,793400,800700,809100,817400,828300,838500,846000,857700,866200,870600,877100,889300,900500,909500,916300,924600,928700,928200,930400,940400,955100,969100,980700,992400,1002200,1009100,1020800,1040400,1058900,1082800,1112500,1134900,1143400,1149700,1150900,1148100,1149200,1159600,1175800,1192800,1204100,1198900,1191200,1200800,1225200,1241500,1251900,1253900,1255700,1264600,1281800,1288500,1292500,1298700,1306100
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526000,518500,512400,507100,496500,486500,484200,486800,486600,484200,480700,480700,485600,486700,482100,480200,479600,476700,478000,481900,484000,489100,496800,501200,502800,504500,505400,508700,515700,520000,522100,532000,544500,548300,547900,547200,543900,540500,544500,551900,554600,555400,559900,568200,572700,573800,577400,585200,590300,596900,606400,612400,610900,609500,610600,610100,609500,614300,619900,625300,632000,640300,645900,647600,643200,637800,634700,634600,636400,640100,643000,647100,654100,661000,665100,667400,666700,662300,656900,653800,653900,658000,662900,667700,675700,683800
978,"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,,,212600,211600,211900,212100,212300,213000,213600,213900,213900,214100,214900,215900,216300,216600,216700,217700,219600,222000,224100,225200,225300,225900,227100,228700,230800,233000,235000,237800,241200,244600,247100,249500,251800,253600,254500,254700,255400,256400,256900,257600,258500,259100,259800,261500,264600,268600,271300,272400,273700,276000,279000,281200,283400,285200,286500,287000,287400,289000,292000,294700,296100,297000,299000,301900,304200,305000,305300,306100,307600,308600,308400,308100,308900,310000,309600,307500,306500,307300,308900,310100,311100,312000,315000,320200,324500,326800,329100,330800,330500,330200,331500,333500,333900,333300,333600,334300,335200,337000,339600,341800,343300,344600,345600,346400,348000,349700,350100,351000,353500,355500,355800,357700,361200,364300,366500,369500,371800,373700,375200,376100,377200,378800,380400,381700,382700,384200,386200,387800,389300,390600,389400,385500,380500,377400,375700,374300,372900,371500,369600,367900,366700,365400,364000,362200,360400,358800,356700,354000,352000,351400,351200,350900,351200,350900,352300,355700,357200,355400,355100,356500,356000,352800,349800,348700,348300,348400,350000,352300,353300,351800,348500,346200,346200,347000,346800,345200,343500,343100,342600,342300,344600,349300,353200,354500,353900,353600,354600,354600,353700,353900,355100,355900,356900,359700,364000,367900,370500,373000,375200,377400,378900,379600,380100,380500,381400,381900,381100,380700,383100,387300,392100,396600,400200,402300,403000,403000,403000,404800,411100,419800,426900,430900,433200,436200,440600,444600,448800,454600,460700,464700,465800,466000,470400,477000,480200,481900,487100,492400,493300,492700,494800,500200,504500,505900,505200,504500,505500,507800
1347,"Queens","NY","New York","36","081",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427900,443100,457800,470200,482400,496400,505300,510100,517800,529400,538300,545300,550300,555800,562300,570400,579500,589900,595600,599200,605500,614500,624100,636100,647900,659300,672400,687300,701100,711800,719200,723000,726100,729400,731600,732100,731900,730600,729900,729000,726500,723500,719400,714700,709100,703600,699300,699700,702300,707100,711400,713400,715100,717900,718600,717500,714900,710700,705700,699100,691100,686600,683700,678500,672500,666400,659100,650900,645400,644300,646700,648500,651700,643300,626700,616000,615800,617600,622500,629000,634000,637800,639500,637300,633300,630900,629400,627800,627600,627700,624600,618200,613600,611000,606200,602800,602300,605800,609900,613900,614300,613600,615400,619600,619700,616000,614400,616300,619000,621500,623100,622200,621400,622100,623600,626500,632400,638400,643100,646500,648600,653300,665300,678200,684400,685100,685800,689000,692900,699300,708400,715700,716400,717300,722000,725000,724800,729300,737300,744600,752300,759000,764300,771800,782000,788600,791800,797200,805400,813400,821400,830100,837500,841800,846600,855600,864200,870900,877600,885300,894400,904500,909400,906000,904600,910400,915900
2832,"Riverside","CA","Riverside","06","065",10,192700,189400,187200,186100,184800,184100,185400,188800,193300,197300,199900,201200,202600,203700,205600,206400,206000,207900,212700,216000,218700,222000,224300,226200,227700,227600,226400,226000,228100,231300,232300,232600,234000,235500,236400,238600,243000,248400,252600,256000,258900,259800,259800,259400,258600,258600,260500,261300,263300,267600,271100,271600,271300,271200,271200,271900,272900,274200,275900,279300,284500,290400,294000,298000,302800,305400,305200,304100,303900,304900,307600,311300,314000,314400,316100,319200,322800,327900,335100,343600,351500,358100,362300,365600,367800,371100,376400,383200,389800,396000,401100,406700,414800,424400,433100,441600,450400,460500,470900,481700,492900,504400,515100,524200,528400,529600,533000,537900,541400,545400,553200,562600,569400,573200,577700,584800,593700,600600,604000,605700,608500,609800,608900,606800,605300,603700,602000,598300,592700,587500,584000,580200,575500,569100,562000,555300,548100,539100,529300,519200,508000,496200,484300,472000,459300,446300,432400,418400,405700,394100,382700,371500,361900,354500,347700,341500,335700,330000,325900,322800,319900,317800,316700,316000,316000,317100,318600,320200,322000,324100,323600,320900,317900,316500,316700,317300,317400,316400,315100,314400,313400,310900,307000,303200,300600,299800,300000,300900,302200,303600,304800,305300,304900,305300,307800,311400,315300,319000,322500,325900,329400,332800,337400,343000,349500,358200,368200,377500,385400,391600,395600,398900,401800,403800,405100,406400,407800,409100,410600,411800,412900,414300,415200,416100,417100,417900,419200,421200,423200,425200,426300,427000,428200,429900,431700,432400,432100,432800,433900,435500,437800,439600,443300,448300,450900,452200,454400,454600,454500,455600,455900,455800,458700,462700,465900,469500,474500,478200
