"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.538033395176,299.363057324841,293.636603297559,296.069868995633,299.615877080666,308.965956439301,312.49921875,315.544041450777,319.39908556499,319.637883008357,320.279983742585,321.199143468951,316.214300385238,307.803441246931,309.775126204681,318.287013643254,325.152153457936,330.920541641631,340.909090909091,342.227378190255,342.677345537757,345.844593554742,346.481077956626,348.909657320872,347.073014161504,346.153205128205,344.826896551724,350.177304964539,357.746456051659,362.764804003336,365.561224489796,370.535714285714,370.982986767486,370,370.185185185185,370.075804352884,369.93006993007,367.156862745098,368.486319505737,371.009490940466,377.51677852349,384.615384615385,390.230207748456,387.212643678161,387.453874538745,390.934256055363,390.24077670704
"Cook","IL","Chicago","17","031",2,165.190786934012,167.882747473916,169.14539812778,169.21875,166.361383962553,165.280665280665,160.142471466485,158.2968737064,154.133245160203,154.076323610347,150.908165075564,143.194837077816,138.945625930598,136.76831943835,138.161764705882,138.778262401974,139.274004683841,138.637108469006,137.50905141202,136.869118905047,136.43807998361,133.277777777778,128.453250004796,123.555230431602,123.467933491686,124.382207578254,124.174004803144,125,125.208681135225,123.864965443913,120.36389083275,119,117.255848601145,116.666666666667,119.810849314757,117.845117845118,116.25,119.915129578042,123.546511627907,127.728078416635,130.336307481126,133.277777777778,131.764594569023,131.698389458272,133.333333333333,130.227456431484,126.872655855758,125.256264236902,121.012623989296,127.750911203846,134.534341481379,140.35409035409,144.400142027419,146.969696969697,148.087650418762,147.117491883117,143.779843649683,141.897651222651,138.811728395062,132.861635220126,129.054172510519,132.903888328823,142.442173211404,145.423480030055,149.881610102605,152.333877995643,151.909023935295,150.117671089323,149.559782959757,148.235227019346,144.26734964581,141.242467043314,140.299438552714,145.246478873239,152.905198776758,158.807516783586,162.922002328289,164.096766023868,162.899378352391,159.933333333333,159.833630421866,157.653846153846,153.724740358184,150.815660685155,149.95,156.555772994129,164.520743919886,168.763057974166,171.855415527615,174.267782426778,174.607487922705,173.647400430896,172.743055555556
"Harris","TX","Houston","48","201",3,73.8,74.8823923491594,75.125071530392,75.3125195975322,75,74.5338305807139,73.4834558823529,73.3639031548056,74.0740740740741,73.4395221503235,73.8769104156104,73.1114818223654,72.410091250671,72.3294274417557,72.4988306828812,72.2694734924193,72.4948168624741,72.8304053295333,72.3322784810127,72.0720720720721,70.7520891364903,71.4483066066691,69.9869791666667,69.9236641221374,69.8057339483651,69.6017824152446,70.2210570469799,71.1618513930054,71.3803637173201,71.6539764938613,71.5465052283985,71.6305372290292,71.5305153119588,71.4285714285714,73.6961451247166,74.0495137046861,73.9327569644573,76.1625218653161,77.9587730773791,79.1468752229846,80.2310654685494,80.5282005371531,81.1728395061728,81.9592628516004,82.2916666666667,83.7811636126767,83.2470588235294,83.6782046405477,83.9975665687952,85.5263157894737,87.2351160443996,89.693848874987,90.1457321304649,90.8134521687463,91.3173652694611,92.2041946972695,92.4935732647815,93.7467965146079,94.6603774026314,97.9413419372211,99.9744860725169,102.57010748814,103.261513448934,106.301145662848,103.755160217982,102.378662602855,105.919003115265,107.461456191033,109.924623115578,111.066271751203,110.786277434477,112.475221021611,113.545115728522,111.36914972974,113.091158327622,113.342228152101,114.039533705018,114.822423490052,113.784573601792,114.641885766092,113.74549819928,113.530000341107,112.360157016683,111.732887408038,113.156885308784,114.473265867179,115.336658354115,115.749943019609,116.003413696233,116.117850953206,115.580899335831,116.279069767442,118.30201809325
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.934560327198,124.096000803157,121.682176091625,123.174794520548,124.832214765101,124.268104149715,122.308504594925,123.371810387861,122.846202935546,124.756877799104,121.234715810987,126.391096979332,118.607508742573,120.615615615616,128.491620111732,129.382470119522,133.077945084145,134.892086330935,132.420091324201,134.285714285714,131.668883382056,133.280706524064,133.716519407999,135.655188205084,136.981577704299,137.80637254902,137.230494645589,144.822006472492,142.23599137931,140.404984423676,147.342857142857,146.630147879717,147.466391197506,145.416666666667,145.551583248212,145.98961338719,145.947556615018,140.325579120405,147.137795471687,149.773442416614,151.467498431841,151.405168887949,151.03821254719,150.879976277358,152.503936068702,153.659546643418,154.47012987013
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.432856606372,263.371150729336,264.756944444444,269.643540616246,276.467268623025,279.576221306651,281.546811397558,284.441398217957,285.857805255023,285.714285714286,286.216791173997,283.279220779221,282.4620917222,278.121137206428,282.16053748232,283.496732026144,288.511695486834,290.288626520129,295.86129753915,292.101964061847,303.460144927536,305.777519475272,305.667412378822,301.494130202775,301.688515246509,302.102539128859,303.131672597865,308.189655172414,313.517915309446,314.657676348548,316.666666666667,318.155518541247,321.428571428571,320.11217948718,322.168602504909,321.738143464109,318.571428571429,316.947198749573,320.111981284745,322.874058127018,327.113249857236,330.227658816123,339.199029126214,337.674609897817,341.611251103428,343.320235756385,339.699570815451
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,349.659976587289,349.361930076758,349.119611414693,349.264705882353,353.73665480427,357.711803041274,360.411899313501,362.313394153017,364.075067024129,364.077669902913,364.927721361466,366.420664206642,363.472813369056,362.108108108108,357.96178343949,362.792355252035,368.119937407953,370.491803278689,372.706105724469,375.609424423601,378.301064317327,378.768745067088,380.599214145383,381.037010227099,380.047393364929,381.373172282263,385.485009176215,386.647383611995,389.809699201964,392.269244635736,394.399066511085,397.826086956522,400.077101002313,399.600266489007,398.986700443319,400.193673337637,401.695424335378,402.851419716196,403.910991233985,407.036968932787,409.512551320278,412.488778874031,415.613382899628,417.845785087874,416.793638064689,418.893129770992,420.091673032849,420.816949312039
"Kings","NY","New York","36","047",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.493181818182,732.385494837572,750,790.842283776145,799.2,852.78276481149,851.30941519263,853.242320819113,853.242320819113,853.242320819113,936.85732670811,951.904761904762,973.699819683022,937.5,901.309934318555
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.287101248266,129.224472766528,132.486497029822,142.826747720365,139.944023789365,138.170055452865,139.872521246459,139.915156950673,144.678319860586,143.8127090301,145.176705170517,144.952251023192,145.833333333333,149.513187582684,150.950615343817,157.927984838913,159.883720930233,156.77783668778,163.422771575307,167.597765363129,167.688299384178,159.648173564189,160.213589649361,170.431539690996,173.913043478261,176.935886761032,177.318064277798,185.13603185136,187.158023811547,192.837465564738,196.345514950166,195.197865718097,200.704225352113,203.067993366501,202.602531479701,202.768834513844,203.207978709836,206.013178890625,207.700101317123,211.520911134645,212.31282673637,212.413902088147,214.200477326969,213.978494623656,215.687163940663,219.457673301345,223.140495867769,222.868055019595,221.137751116603,224.006762468301
"Dallas","TX","Dallas-Fort Worth","48","113",9,74.7832675773542,75.0312803315715,76.8685691221475,77.6239067055394,77.3261570370092,77.1122887568209,76.7428403865516,76.3260025873221,76.468315301391,75.8035714285714,74.0592930444698,71.6141183990419,69.8255282031598,69.0625255210241,68.2282110091743,67.6138926477222,69.5794523092128,70.398753894081,69.1561035863361,67.6307692307692,66.0493827160494,66.0141731106079,64.7522522522522,62.6174684957636,63.1740196078431,64.4884802506081,63.1320224719101,62.4380574826561,64.0069889341875,66.345971563981,66.0237388724036,65.1304445735207,64.7895300736434,65.8068057080132,75,75.0738151400612,74.2370892018779,75.706940874036,78.9504716981132,81.0775765609591,82.641326772694,82.5287356321839,83.5030549898167,82.8082191780822,82.962962962963,82.8725556304788,82.7607745159276,81.9672131147541,80.2285970416853,79.7905083556123,83.6714365254817,86.0719874804382,87.827215970559,85.7620107644643,86.1549383032425,88.9424609649859,87.1943954816998,87.0076425631981,85.1733696121307,86.3930885529158,86.3333333333333,90.6827880512091,93.1572812034365,95.0423002807431,97.0761703769076,97.2622478386167,97.1922246220302,98.407663282332,100.24477911346,100.03599712023,100.207792207792,99.1768897269239,100.129198966408,102.161214953271,105.874316939891,109.69512195122,112.187299550994,113.27474560592,114.751500334016,114.819479429051,115.886408404465,118.850538632311,120.802167242041,119.816643159379,122.88855202293,125.071405080251,126.263399693721,130.663900414938,131.682389937107,134.323222566171,134.212962962963,134.811923349894,135.270700636943
"Riverside","CA","Riverside","06","065",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.54553147513,169.301548133367,168.256486408563,171.497919556172,171.881984801073,172.739247955657,173.770491803279,173.326274637812,172.516231228332,172.829611248966,173.504513278708,173.779048763686,172.807663964628,173.053152039555,175.358884538773,179.180498749274,179.310574803535,181.536555142503,182.789871707059,182.608695652174,182.636655948553,182.343860570229,183.040935672515,184.335159317901,187.5,188.218952514049,189.724919093851,190.599290198909,190.615102639296,192.12962962963,191.80455921468,191.950911170663,191.915925934389,191.100228274141,191.471804731165,192.633617428014,194.982332155477,195.94527027027,197.301854974705,198.589160115846,199.489559164733,199.086161879896,199.343339587242,201.133084255343,201.835535976505,201.850582590816,203.996669442132
