"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,204100,203400,202600,201700,201300,201400,201800,202100,202900,204200,205600,206700,207300,207600,207900,208400,209100,209900,210800,212100,214000,216200,218300,220100,222000,223900,225500,226900,228600,230600,233000,235200,236600,237700,239100,240400,241500,243200,245700,247600,248900,250000,251400,253400,255700,258400,261100,263400,265300,267500,269500,271600,273700,275500,277100,279100,281300,284300,287400,290300,292400,294100,295900,298100,300400,303000,305800,308900,312000,315400,319000,323200,327600,332000,336600,342000,347400,352900,358700,364500,370000,375200,380100,385100,390100,394700,399400,405300,412000,418900,426400,434500,442700,450500,458800,468500,480500,494200,508100,520600,531200,539200,545300,550700,556600,562500,568600,575800,584100,592700,601100,609400,618900,628600,637400,645300,651500,655200,657900,659800,660300,660500,661800,663200,663600,663400,662800,661400,658600,656500,656500,656900,656300,654300,650000,644100,638500,633300,628500,622900,614800,605700,597000,587500,576400,565200,554200,543200,532900,524700,517900,510900,504000,499300,495500,491500,488100,485000,481700,480000,480100,480800,481700,482100,486800,494400,497600,495900,495400,495200,494900,494200,492400,489600,487600,487900,488200,486200,483900,480800,475700,471200,469000,467100,465000,462900,460500,458000,455400,451700,448800,449400,452000,454500,457700,461900,465800,468900,471300,474600,478600,482800,488400,496800,506800,517000,526400,534400,541000,546700,550800,554000,557000,560500,564200,568300,571500,574300,577100,579700,582100,584800,587200,588300,589000,591200,595100,598100,600700,603300,604500,605200,606100,607900,611700,616700,619800,622300,625000,628400,631900,634700,636100,637100,638700,641300,645800,650800,654600,656500,659400,663500,666400,667800,669000,670700,673400,676000
139,"Cook","IL","Chicago","17","031",2,193600,193300,193100,192900,192400,192100,191800,191800,192100,193000,194000,194800,195300,195800,196000,195800,195500,195600,196300,196800,196800,197200,197900,198800,199500,200100,200300,200800,201300,201600,202600,203800,204600,205400,206600,207700,209000,210800,212100,212800,214300,216600,219100,221600,223800,225700,227600,229000,230300,231300,231900,232900,235100,237700,239900,242100,244200,245800,247400,249300,251600,253800,255400,257100,259100,261600,264400,266600,268200,270100,271800,273100,273900,273800,274800,277300,280200,282100,284200,286700,289500,291900,295300,299400,303100,308500,315800,321000,323400,323700,321700,320000,320500,321800,322500,323300,325100,327400,329500,331500,333400,335800,338700,342000,345500,348700,351300,353400,355600,357600,360100,362900,365700,368700,372000,374400,376000,377900,379800,381800,383900,385700,386600,387500,388800,390000,391300,392300,392000,391800,392400,392700,391700,390000,387700,385400,383300,382000,381100,380200,379200,377500,375500,372900,370100,366500,362100,357900,355300,352900,350200,347400,346200,346400,345900,343400,340600,337900,334800,331800,329400,327900,327000,326800,324700,321500,318300,315900,313500,311800,309800,307300,304700,302500,300300,297500,294700,292600,291200,289900,287600,284800,282900,281100,279100,276900,275000,273000,271400,269500,267800,267000,267000,267000,267600,269100,270000,269400,269300,270400,271900,273000,274000,275400,278300,282900,288600,293700,296800,298900,300400,301900,303300,305100,306200,306300,306500,307800,309100,309900,311300,312300,312000,311500,311100,310300,310000,312100,315200,317400,318000,318400,319300,320600,321600,322600,323500,323500,324100,326200,328400,329100,329400,329300,328900,329500,331500,333100,334700,336700,338100,338500,338200,337400,336400,336100,337000,338100
2402,"Maricopa","AZ","Phoenix","04","013",3,131600,131600,131800,132100,132700,133300,133600,133700,134400,135700,136500,136700,137300,138400,139300,139800,140000,140700,141800,142800,143900,145300,146600,147200,147500,148400,149400,149800,149900,150100,150300,150600,151600,152700,153600,154300,155200,156200,156900,157400,158500,159500,160000,160800,162100,163000,164700,167600,169500,170000,170400,170900,171400,171900,172200,172300,172700,173900,175400,176000,175900,175900,176400,176900,176800,176600,176900,177600,178900,180400,181600,182800,184600,185800,187400,189700,191600,193300,196300,198800,200300,201000,201200,201700,202700,203900,204800,204500,203400,202800,202800,203600,204800,206400,208300,210400,212300,214600,217000,221600,228700,235900,241500,247000,251700,256300,262200,270000,279200,289600,300700,311100,320600,329300,336700,342500,347100,350400,352200,353200,353800,354100,353900,354000,354200,352900,351900,351300,350400,348800,346500,343500,341000,338300,335200,331600,328000,325100,322100,317900,313300,308900,303800,297500,291100,285600,280300,274300,268200,262900,258600,254100,252000,252600,252900,250700,247600,243500,239100,234700,231000,227800,224300,221300,215000,207000,202100,200600,198700,196800,194800,192300,189100,185500,182700,180900,180500,180200,179200,177700,176100,174000,171800,170300,169600,169500,169700,170300,172000,174300,176600,179100,182500,186500,191200,196500,201300,205400,208700,211500,214500,217800,221100,224200,227500,231200,235500,239900,243600,246900,249800,252500,254400,255700,256300,256700,256900,257000,256600,256100,256200,257000,258000,259300,261200,262900,263800,264600,265900,267100,267700,268400,269600,271600,273900,275500,276400,277400,278700,279500,280200,280800,281800,282700,283200,284100,285800,287500,289100,290400,291300,291800,292200,293400,295300,296700,297900,299200
2841,"San Diego","CA","San Diego","06","073",4,210400,209100,207500,206000,205100,204800,205000,205500,206500,207900,209300,210300,211100,212300,213500,214400,215200,216500,218100,219500,221000,222900,225100,227200,229200,231900,235200,238900,242200,244500,246600,249300,251500,252900,254600,256600,258700,260600,262600,264500,266600,268800,271100,273700,277000,280800,284600,287800,290700,293900,297500,301100,304600,308300,311800,315100,318400,322000,325800,330800,335400,338700,341500,344900,348200,351400,354200,356900,360200,363800,366700,368800,372400,377800,383800,390000,396200,402400,409400,416800,423400,429700,435400,439800,443700,447400,450800,455100,461700,469900,478700,487300,496400,506900,518900,532500,547600,563000,578700,593600,605200,612700,618500,623600,628200,632100,635700,639300,641800,643400,644900,646900,649300,652400,655100,656400,656400,656200,656200,656400,656700,656100,653400,649100,644400,639800,635100,632000,629400,626200,623400,621200,618400,615500,612300,608800,605000,600500,596100,592200,586900,579100,569100,558100,547400,538900,531400,524100,516900,510700,504600,497200,490400,485300,480800,476500,472400,467700,464000,461500,459900,459000,459000,459500,460400,461400,462600,463200,463800,463600,461800,459100,457600,455100,451400,447600,444900,443700,443600,442100,438900,435800,433100,431000,427600,424400,423400,424000,424600,425400,425900,426900,428500,430700,433300,436300,440300,445300,449900,454500,459300,463100,468300,476700,486000,495100,504600,512700,518700,525800,532000,535100,536500,539200,542400,544700,545500,546200,547200,548000,549000,551200,553500,556300,561100,566100,568200,569500,572100,574100,574900,577700,581900,585000,587100,589500,591200,592500,594200,596300,599100,602000,606400,611400,615200,618100,622100,625800,627700,627700,626800,627600,631200,636600,641600,645400,648300,650700
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,291700,294300,297000,300100,303100,306200,307700,307100,306800,308400,311000,314000,316500,318800,321900,325300,328200,331500,334200,336000,338500,342700,346200,349800,353700,358100,362200,365700,369100,372500,374500,376200,379000,382100,384700,388100,392100,395700,399300,402400,406300,411700,417900,424000,431100,439100,447400,455200,461700,468100,474600,480600,486200,491600,496800,502200,508600,516400,526200,537600,549800,562600,575800,589900,605800,623800,642500,659200,671800,680600,686900,690900,693800,696300,699500,704300,710900,718200,726500,736800,747500,757600,767300,776700,784200,790500,795500,799300,801500,801700,799000,794400,790200,785600,780400,775600,771100,768200,767900,767900,764600,759100,754400,751100,745500,736900,728200,721400,716300,709800,699300,686700,675900,665500,655400,647400,642500,638700,633200,625900,619100,611100,602600,595200,588900,584300,583100,582800,582900,583400,583200,581500,580100,579800,579900,580900,583600,585300,583500,579600,575000,571500,570000,569700,569100,568900,567600,563900,558600,552700,545800,539200,533800,530900,530500,530600,529300,529100,531200,533100,535000,538500,543000,547700,552900,557400,561300,566300,572500,578900,587800,599000,609200,618900,628800,636800,643900,651200,656500,660100,663700,666000,667300,670100,673200,674600,675400,676500,677200,677800,679000,681200,683300,685100,687800,691300,693700,695900,701200,708100,713200,716000,718800,720900,721800,723200,725900,729400,731800,734100,735000,735700,736800,739100,742000,746200,750300,754100,755400,754600,755900,759300,761300,763100,766000,768500
581,"Kings","NY","New York","36","047",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376700,394900,413300,433300,453600,470400,478400,481400,488000,498500,505700,509900,512000,512700,513100,513700,515000,519200,520800,521400,526800,536400,545700,556400,568000,580000,591900,603300,616100,631900,643000,646200,644500,641300,635600,632000,630700,628900,627400,625600,620700,614700,610400,606800,603000,601500,601900,603000,601800,601300,602400,605700,608800,613400,615700,613200,608800,605900,600600,594500,590200,585900,579300,573300,569800,566800,561400,556300,555100,557000,559200,561200,563700,566200,567500,567500,565800,561500,558500,558100,554800,550700,552700,558300,562100,565300,569000,570700,571200,573700,578100,581800,586800,588400,584300,577800,573900,571800,573600,576700,578100,578000,579700,582200,584300,587900,592800,594900,594300,595100,597800,600600,604400,609900,613600,617200,624400,634500,642300,646400,650500,656500,661500,665800,671000,675000,679600,688200,696700,699800,698200,699600,705000,709500,712300,717400,725000,734600,746000,753100,757100,764300,778500,791300,795800,794900,793500,794400,798800,805100,810400,814600,818500,824200,831100,840400,851800,862700,868200,871200,874900,877800,874200,871600,873900,877300
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,145400,144900,144400,144000,143600,143500,143500,143600,144200,145100,145800,146400,146600,146600,146500,146600,147000,147500,147500,147500,147900,148700,149600,149900,150400,151100,151400,151500,151900,152300,152700,152800,152600,152600,152900,153300,153900,154500,154900,155500,155700,155700,156100,157000,157700,158600,159900,161300,162200,163200,164200,165000,165500,166300,167500,168600,169400,170600,171700,172500,173600,175000,176500,178000,179900,182000,183900,185800,188000,189800,191400,193200,195000,196900,199100,202200,205600,209100,212400,215500,218700,221900,224600,227100,230000,233500,237200,240400,243100,245400,248300,252200,255900,259400,263200,266800,270500,274900,279800,285000,290000,295100,300200,305300,310400,316200,323100,330800,339100,347300,354800,362100,369800,377300,384200,390600,396100,401100,406900,413400,419600,424000,427000,429800,432800,435500,437700,439400,439800,439500,440300,442100,442800,442000,440200,438800,437300,434600,430300,425600,420300,414800,407600,398900,388700,378300,367800,357800,348200,338600,328900,319200,309900,301500,293000,283700,274800,268400,263500,258500,254200,252300,250800,248800,249500,250500,248100,243500,241200,240200,239700,238700,236900,234700,233300,232200,229400,226900,227300,229900,231800,231300,229800,228900,229000,228400,227400,227300,229000,230900,232100,232800,233600,235400,238500,241700,243300,243600,244600,247000,248900,250600,253200,256800,260100,262500,264400,266600,268600,270900,273900,276700,279300,281900,284900,288300,291600,294800,298400,301500,304100,307100,309700,311400,312400,314000,316900,319900,322800,325400,326900,327500,328300,330500,334200,337200,338300,338700,339000,340700,343100,344800,345000,345600,347800,351400,354600,357300,358900,359600,359200,358400,357400,358400,361400,364800,368100,371000
978,"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,,,126700,127500,128100,128600,128900,129100,129600,130300,131000,131800,132700,133500,134100,134600,134500,134300,134300,134700,135400,136400,137400,138300,139500,140700,142000,143300,144700,146300,148200,150100,151300,151900,152400,153300,154400,154800,154600,154300,154400,154600,154800,155000,155400,156400,157800,159200,160300,161000,161400,162200,163700,165200,166300,167000,167300,167400,167700,168300,168700,169200,169900,170600,171300,172300,173100,173500,173800,174800,175700,176300,176900,177500,177700,177400,176700,175900,175400,175300,175800,176100,176100,175900,176100,177400,179500,181800,183700,185500,187200,188900,190100,190800,191300,191700,192300,192800,193300,193900,194600,195200,195900,196500,197100,197300,197400,197500,197600,198000,198800,199300,199500,199900,200300,200400,200900,201800,202600,203200,203300,203400,203700,204300,204400,204400,204300,204400,204700,205200,206200,207300,207100,205300,202900,201400,200300,199100,197900,197100,196000,194800,193600,192300,190800,189600,188600,187400,185700,183700,182400,182000,181900,181800,182000,181800,182900,184800,185500,184700,184500,185300,186000,185600,184700,183500,182200,181800,182100,182300,181800,181000,180400,180600,180500,179800,179000,178700,179200,179800,179800,179600,180400,182400,183800,183600,182900,183100,184100,184600,184300,184300,184800,185000,185700,187300,189100,190500,191200,191600,192800,194700,196300,197200,197700,198700,199600,199600,199400,199300,200100,201400,202700,203600,204900,206000,206900,208100,209500,211300,214600,219500,224100,227200,229500,232100,234400,237300,240300,243300,246100,249000,251800,253800,257700,262300,265400,266800,269100,270800,271200,271700,273400,276000,278100,279500,280700,282000,282700,282900
1347,"Queens","NY","New York","36","081",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,391100,400900,409000,418300,430700,438300,441000,447100,458400,466800,472100,477300,482800,488200,494900,502000,509200,512100,513700,518500,527100,534600,544100,554100,564600,576900,590100,602300,613400,619300,621000,623500,629300,633800,636800,637200,635600,633200,631900,630500,628700,624600,617900,612000,609400,609000,609100,609300,610400,611700,610100,607600,607300,605900,601900,596600,590600,582000,572500,564200,558400,554200,550500,545200,538600,532700,527900,524500,523800,524600,524500,524500,523000,519800,516800,516900,519400,523200,526100,528400,528300,526100,525800,526500,525300,522800,521600,521400,519600,516100,512600,510700,510400,510500,509400,507700,507600,508800,509100,508500,508400,509500,512900,516400,515600,514100,515400,517700,518100,518100,518700,520100,523000,527000,529500,530000,532200,536000,540000,543800,549900,558400,567700,573800,574400,571900,571200,573600,578400,584900,588700,588800,590800,595500,597900,598400,602300,608900,614900,619100,622100,624000,626700,630900,635500,638900,642100,646600,651700,658300,665300,671800,676400,682900,692100,700800,703400,701900,704400,711500,717100,720000,721100,723500,731000,739000
2832,"Riverside","CA","Riverside","06","065",10,153200,152600,151700,150800,150200,149600,149100,148900,149100,150400,151800,152400,152300,152000,152500,154000,155300,156300,157200,158100,159700,162200,164700,166900,168400,169100,169300,169100,169100,170000,171500,173100,174500,175500,175800,176300,177800,180500,183000,184800,185700,186900,188400,189400,190000,190700,192200,193600,195000,196400,198300,200700,203000,204200,205400,207700,210300,212000,213900,216000,217700,219000,220900,222900,224900,226500,227600,228700,230500,232700,235300,238300,241700,244700,247300,250100,254300,259300,263500,267300,271600,276300,280400,283900,287500,291900,296600,300900,305000,310100,316100,322700,329600,336700,343400,351100,360100,370200,379900,389300,398300,407100,415200,420800,423600,426100,429300,432400,435200,438200,442500,447600,452600,456900,462000,467600,472900,477500,482300,487000,490900,493200,494400,495100,494700,493000,490900,488600,486400,485100,483200,479600,474700,469300,464400,460000,454700,448200,440200,431400,422300,413600,404300,393800,383100,373100,363000,353400,343900,333900,324100,315900,307500,298200,288700,281000,275000,269800,265600,261700,257600,254500,252500,251000,249500,248900,250000,251600,253000,254100,252500,249100,247600,247000,246100,246100,247100,247800,247900,248100,247500,245400,241900,239100,237200,236700,236700,237300,238800,240500,241500,242400,242700,242300,243700,246300,249000,251400,254100,256800,260400,264600,268800,273400,279000,285900,294800,304200,312100,318700,324600,328600,330300,331400,332900,334500,335700,337000,338500,339700,340300,341500,343000,344300,344800,345200,345800,346700,348100,350700,353400,355300,357100,359400,361600,361900,361400,362300,364100,365300,367100,369100,372800,377200,379900,381200,383100,384800,386000,386600,386900,387300,388900,392100,395200,397700,400700,403500
