"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"New York","NY","New York","Queens",0,2328,0.00215238915195867,0.00997830802603037,0.0219490781387182,386280
2017-09-30,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",1,2986,0.00234978180597516,0.00776240296996288,0.0371656825286558,483019
2017-09-30,"Chicago","IL","Chicago","Cook",2,1601,-0.00124766063630692,0.00691823899371069,0.0190961171228517,316202
2017-09-30,"Houston","TX","Houston","Harris",3,1452,0.0020703933747412,0.00345542501727712,-0.0102249488752556,442053
2017-09-30,"Philadelphia","PA","Philadelphia","Philadelphia",4,1408,0.00427960057061341,0.013678905687545,-0.0007097232079489,122891
2017-09-30,"Phoenix","AZ","Phoenix","Maricopa",5,1327,0.00454201362604088,0.0176380368098159,0.0407843137254902,365341
2017-09-30,"Las Vegas","NV","Las Vegas","Clark",6,1318,0.00764525993883792,0.0169753086419753,0.0312989045383412,348665
2017-09-30,"San Antonio","TX","San Antonio","Bexar",7,1277,0.00156862745098039,0.0102848101265823,0.0323362974939369,421397
2017-09-30,"San Diego","CA","San Diego","San Diego",8,2760,0.00327153762268266,0.0143329658213892,0.050628092881614,221923
2017-09-30,"Dallas","TX","Dallas-Fort Worth","Dallas",9,1435,0.00209497206703911,0.0141342756183746,0.0520527859237537,231877
2017-09-30,"San Jose","CA","San Jose","Santa Clara",10,3443,-0.000870574579222287,0,-0.000870574579222287,172991
2017-09-30,"Jacksonville","FL","Jacksonville","Duval",11,1195,-0.00167084377610693,0.000837520938023451,0.0152931180968564,250200
2017-09-30,"San Francisco","CA","San Francisco","San Francisco",12,4198,-0.000476190476190476,0.00214848412508952,-0.0443888003642158,101669
2017-09-30,"Indianapolis","IN","Indianapolis","Marion",13,1118,0.00811541929666366,0.0210045662100457,0.0117647058823529,240369
2017-09-30,"Austin","TX","Austin","Travis",14,1878,-0.00212539851222104,-0.00582318687136051,-0.0131371518654756,178190
2017-09-30,"Fort Worth","TX","Dallas-Fort Worth","Tarrant",15,1418,0.007818052594172,0.0179468772433597,0.0411160058737151,214332
2017-09-30,"Detroit","MI","Detroit","Wayne",16,747,0.00134048257372654,-0.00133689839572192,0,303911
2017-09-30,"Columbus","OH","Columbus","Franklin",17,1209,0.0075,0.0117154811715481,0.028936170212766,182761
2017-09-30,"Memphis","TN","Memphis","Shelby",18,826,-0.00241545893719807,-0.00481927710843374,-0.0178359096313912,181056
2017-09-30,"Charlotte","NC","Charlotte","Mecklenburg",19,1364,0.00589970501474926,0.0133729569093611,0.0364741641337386,223085
2017-09-30,"El Paso","TX","El Paso","El Paso",20,1005,0.00199401794616152,0.00802407221664995,-0.00789733464955577,162940
2017-09-30,"Boston","MA","Boston","Suffolk",21,2585,0.000386996904024768,-0.0129820542191676,0.0185185185185185,35655
2017-09-30,"Seattle","WA","Seattle","King",22,2775,0.00507062658457081,0.0213470739786529,0.0515346722243274,140497
2017-09-30,"Baltimore","MD","Baltimore","Baltimore City",23,1287,0.000777604976671851,-0.00309837335398916,-0.0205479452054795,198551
2017-09-30,"Denver","CO","Denver","Denver",24,2131,0.00329566854990584,0.0118708452041785,0.022552783109405,140403
2017-09-30,"Washington","DC","Washington","District of Columbia",25,2735,-0.00509276100400145,-0.00436840189297415,0.0531382364266461,52545
2017-09-30,"Nashville","TN","Nashville","Davidson",26,1592,0.00188797986154814,0.00951173113506658,0.03042071197411,150688
2017-09-30,"Milwaukee","WI","Milwaukee","Milwaukee",27,1104,-0.00450856627592426,-0.0177935943060498,-0.0177935943060498,97031
2017-09-30,"Tucson","AZ","Tucson","Pima",28,1133,0.00265486725663717,0.0143240823634736,0.0481036077705828,140319
2017-09-30,"Portland","OR","Portland","Multnomah",29,1976,0.00101317122593718,0.0102249488752556,0.0356394129979036,163565
2017-09-30,"Oklahoma City","OK","Oklahoma City","Oklahoma",30,1084,-0.00275988960441582,-0.00823421774931381,-0.0198915009041591,189569
2017-09-30,"Omaha","NE","Omaha","Douglas",31,1332,0.00150375939849624,0.00832702498107494,0.0246153846153846,310639
2017-09-30,"Albuquerque","NM","Albuquerque","Bernalillo",32,1200,0.00166944908180301,0.000834028356964137,-0.00826446280991736,171136
2017-09-30,"Fresno","CA","Fresno","Fresno",33,1286,0.0031201248049922,0.0125984251968504,0.0362610797743755,118978
2017-09-30,"Sacramento","CA","Sacramento","Sacramento",34,1630,0.0124223602484472,0.0382165605095541,0.0766182298546896,122955
2017-09-30,"Mesa","AZ","Phoenix","Maricopa",35,1351,0.00520833333333333,0.0119850187265918,0.028158295281583,119108
2017-09-30,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",36,2578,0.0035033086804204,0.00900195694716243,0.0433023067583974,62346
2017-09-30,"Kansas City","MO","Kansas City","Jackson",37,1064,0.0114068441064639,0.0260366441658631,0.0566037735849057,145023
2017-09-30,"Virginia Beach","VA","Virginia Beach","Virginia Beach City",38,1675,0.00359496704613541,0.0120845921450151,0.0232131948686622,102455
2017-09-30,"Colorado Springs","CO","Colorado Springs","El Paso",39,1491,0.00743243243243243,0.0240384615384615,0.0765342960288809,131260
2017-09-30,"Atlanta","GA","Atlanta","Fulton",40,1374,0.00659340659340659,0.0299850074962519,0.0776470588235294,94826
2017-09-30,"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",41,2076,-0.00240269101393561,-0.00574712643678161,-0.0344186046511628,43219
2017-09-30,"Oakland","CA","San Francisco","Alameda",42,3104,0.00355641771742645,0.019376026272578,0.022061244649325,70531
2017-09-30,"Tulsa","OK","Tulsa","Tulsa",43,981,-0.0010183299389002,0,-0.01998001998002,129997
2017-09-30,"Cleveland","OH","Cleveland","Cuyahoga",44,862,0.00349243306169965,0.0129259694477086,0.0189125295508274,87916
2017-09-30,"Honolulu","HI","Urban Honolulu","Honolulu",45,2785,-0.00143420580853352,0.00215905001799208,-0.0329861111111111,51481
2017-09-30,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",46,1661,0.00605693519079346,0.0103406326034063,0.0654265554842848,79237
2017-09-30,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",47,1373,-0.00218023255813953,0.0029218407596786,0.07265625,120895
2017-09-30,"New Orleans","LA","New Orleans","Orleans",48,1379,-0.0100502512562814,-0.0205965909090909,0,83100
2017-09-30,"Arlington","TX","Dallas-Fort Worth","Tarrant",49,1525,0.00593667546174142,0.0214333556597455,0.0509993108201241,89529
2017-09-30,"Raleigh","NC","Raleigh","Wake",50,1435,0,-0.000696378830083565,0.036101083032491,123859
2017-09-30,"Wichita","KS","Wichita","Sedgwick",51,950,0.00105374077976818,0.00210970464135021,0.0259179265658747,121985
2017-09-30,"Tampa","FL","Tampa","Hillsborough",52,1363,0.00664697193500739,0.0118782479584261,0.0372907153729072,91247
2017-09-30,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",53,2761,0.00290592081365783,0.00950639853747715,0.0348575712143928,49002
2017-09-30,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",54,2628,0.000761614623000762,0.00420328620557891,0.0491017964071856,34659
2017-09-30,"Aurora","CO","Denver","Arapahoe",55,1882,0.00641711229946524,0.0189496480779643,0.00641711229946524,72570
2017-09-30,"Saint Louis","MO","St. Louis","Saint Louis City",56,937,0.00644468313641246,0.0184782608695652,0.00969827586206897,75347
2017-09-30,"Corpus Christi","TX","Corpus Christi","Nueces",57,1352,0.0029673590504451,0.00595238095238095,-0.00879765395894428,82599
2017-09-30,"Cincinnati","OH","Cincinnati","Hamilton",58,1137,0,0.00887311446317657,0.026173285198556,68948
2017-09-30,"Pittsburgh","PA","Pittsburgh","Allegheny",59,1110,-0.00359066427289048,0.002710027100271,0.00180505415162455,84123
2017-09-30,"Riverside","CA","Riverside","Riverside",60,1879,0.00804721030042918,0.0167748917748918,0.0603837471783296,61506
2017-09-30,"Marietta","GA","Atlanta","Cobb",61,1719,0.00233236151603499,0.0141592920353982,0.031812725090036,88109
2017-09-30,"Anchorage","AK","Anchorage","Anchorage",62,2009,0,0.00199501246882793,-0.0275895450145208,59270
2017-09-30,"Bakersfield","CA","Bakersfield","Kern",63,1375,-0.00145243282498184,-0.0065028901734104,0,90997
2017-09-30,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",64,1436,0.00139470013947001,0.00139470013947001,0.0271816881258941,58943
2017-09-30,"Toledo","OH","Toledo","Lucas",65,792,-0.00251889168765743,-0.00627352572145546,-0.00377358490566038,89211
2017-09-30,"Silver Spring","MD","Washington","Montgomery",66,2380,-0.00251466890192791,0.00210526315789474,0.0227761065749893,52317
2017-09-30,"Lexington","KY","Lexington","Fayette",67,1235,0.000810372771474879,0.000810372771474879,0.0016220600162206,93020
2017-09-30,"Newark","NJ","New York","Essex",68,1476,0.00682128240109141,0.0130404941660947,-0.0113864701942398,32219
2017-09-30,"Tallahassee","FL","Tallahassee","Leon",69,1299,0.00308880308880309,0.0101088646967341,0,63712
2017-09-30,"Stockton","CA","Stockton","San Joaquin",70,1474,0.00958904109589041,0.0250347705146036,0.0782735918068764,66719
2017-09-30,"Plano","TX","Dallas-Fort Worth","Collin",71,2050,0,0.00836202656173143,0.0306686777275013,69229
2017-09-30,"Buffalo","NY","Buffalo","Erie",72,958,-0.00104275286757039,-0.0254323499491353,0.0235042735042735,38741
2017-09-30,"Chandler","AZ","Phoenix","Maricopa",73,1537,0.00195567144719687,0.00130293159609121,0.0246666666666667,81058
2017-09-30,"Louisville","KY","Louisville/Jefferson County","Jefferson",74,1020,0.0109018830525273,0.0251256281407035,0.0967741935483871,115845
2017-09-30,"Henderson","NV","Las Vegas","Clark",75,1484,0.005420054200542,0.0171350239890336,0.0319888734353268,88771
2017-09-30,"Modesto","CA","Modesto","Stanislaus",76,1397,0.0130529369108049,0.0309963099630996,0.0535444947209653,64021
2017-09-30,"Mobile","AL","Mobile","Mobile",77,955,0.00209863588667366,0.00420609884332282,0.0290948275862069,83257
2017-09-30,"Jersey City","NJ","New York","Hudson",78,1940,0.00518134715025907,0.00831600831600832,-0.073100812231247,28396
2017-09-30,"Lubbock","TX","Lubbock","Lubbock",79,1185,0.000844594594594595,0.00253807106598985,-0.000843170320404722,72512
2017-09-30,"Glendale","AZ","Phoenix","Maricopa",80,1318,0.00457317073170732,0.0154083204930663,0.0361635220125786,59823
2017-09-30,"Durham","NC","Durham","Durham",81,1366,0.00367376928728876,0.00367376928728876,0.0232209737827715,68858
2017-09-30,"Orlando","FL","Orlando","Orange",82,1486,-0.00134408602150538,0.00951086956521739,0.0192043895747599,47941
2017-09-30,"Norfolk","VA","Virginia Beach","Norfolk City",83,1289,0.00233281493001555,0.0109803921568627,0.0133647798742138,50447
2017-09-30,"Saint Petersburg","FL","Tampa","Pinellas",84,1351,0.00520833333333333,0.0037147102526003,0.0180859080633007,78100
2017-09-30,"Pensacola","FL","Pensacola","Escambia",85,983,0.00408580183861083,0.0175983436853002,0.0165460186142709,84705
2017-09-30,"Fort Wayne","IN","Fort Wayne","Allen",86,1028,0.00982318271119843,0.0522006141248721,0.0641821946169772,87309
2017-09-30,"Greensboro","NC",,"Guilford",87,1072,0.0132325141776938,0.0278044103547459,0.0458536585365854,91875
2017-09-30,"Lincoln","NE","Lincoln","Lancaster",88,1305,0.00772200772200772,0.0316205533596838,0.0259433962264151,68788
2017-09-30,"San Bernardino","CA","Riverside","San Bernardino",89,1520,0.00929614873837981,0.021505376344086,0.0644257703081232,45017
2017-09-30,"Corona","CA","Riverside","Riverside",90,2288,0.00483091787439614,0.0168888888888889,0.0495412844036697,41392
2017-09-30,"Chula Vista","CA","San Diego","San Diego",91,2595,0.00309238500193274,0.0192458758837392,0.0459492140266022,42272
2017-09-30,"Chesapeake","VA","Virginia Beach","Chesapeake City",92,1675,0.00119545726240287,0.00179425837320574,0.00661057692307692,61658
2017-09-30,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",93,2083,0.00192400192400192,0.00482392667631452,0.00240615976900866,26640
2017-09-30,"Madison","WI","Madison","Dane",94,1657,-0.00180722891566265,0.00913520097442144,0.0247371675943105,54416
2017-09-30,"Garland","TX","Dallas-Fort Worth","Dallas",95,1478,0.00612661674608577,0.0172057811424639,0.0474840538625089,58499
2017-09-30,"Fontana","CA","Riverside","San Bernardino",96,1956,0.00617283950617284,0.0240837696335078,0.0636215334420881,46596
2017-09-30,"Fort Myers","FL","Fort Myers","Lee",97,1694,0.00355450236966825,0.0137642130460802,0.00833333333333333,65004
2017-09-30,"Knoxville","TN","Knoxville","Knox",98,1109,0.00818181818181818,0.0268518518518519,0.0958498023715415,62534
2017-09-30,"Laredo","TX","Laredo","Webb",99,1154,-0.0161977834612106,-0.0228619813717189,0.00874125874125874,49676
2017-09-30,"North Las Vegas","NV","Las Vegas","Clark",100,1253,0.00561797752808989,0.0195280716029292,0.0494137353433836,64592
2017-09-30,"Lawrenceville","GA","Atlanta","Gwinnett",101,1432,0.00420757363253857,0.0184921763869132,0.0467836257309941,65658
2017-09-30,"Fremont","CA","San Francisco","Alameda",102,3289,0.00152253349573691,0.00458155161881491,0.00396825396825397,46380
2017-09-30,"Fayetteville","NC","Fayetteville","Cumberland",103,888,-0.00112485939257593,-0.00112485939257593,0.00794551645856981,33982
2017-09-30,"Springfield","MO","Springfield","Greene",104,820,0,-0.01323706377858,-0.00364520048602673,73598
2017-09-30,"Arlington","VA","Washington","Arlington",105,3364,-0.00532229450029568,-0.0102971462194763,0.0108173076923077,28705
2017-09-30,"Irving","TX","Dallas-Fort Worth","Dallas",106,1559,0.00515796260477112,0.0143135979180221,0.0519568151147098,36093
2017-09-30,"Gilbert","AZ","Phoenix","Maricopa",107,1578,0.0019047619047619,0.00701978302488832,0.0266753415744958,75634
2017-09-30,"Scottsdale","AZ","Phoenix","Maricopa",108,2802,-0.00213675213675214,-0.00426439232409382,-0.00461811722912966,72377
2017-09-30,"Rochester","NY","Rochester","Monroe",109,1044,0.00578034682080925,0.00772200772200772,0.0620549338758901,42058
2017-09-30,"Winston-Salem","NC","Winston-Salem","Forsyth",110,1054,0.00861244019138756,0.014436958614052,0.0282926829268293,67723
2017-09-30,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",111,3464,0.000288766965059197,0,0.0102070574511519,41212
2017-09-30,"Richmond","VA","Richmond","Richmond City",112,1214,0.0116666666666667,0.0253378378378378,0.00998336106489185,58496
2017-09-30,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",113,2772,0.00471185212033345,0.00873362445414847,0.0358744394618834,51124
2017-09-30,"Oxnard","CA","Ventura","Ventura",114,2447,0.00245800901269971,0.00286885245901639,0.0242779405609041,30896
2017-09-30,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",115,1742,0,0,0.0145602795573675,62650
2017-09-30,"Montgomery","AL","Montgomery","Montgomery",116,850,0.00235849056603774,0.00472813238770686,0.00354191263282172,75678
2017-09-30,"Santa Rosa","CA","Santa Rosa","Sonoma",117,2645,0.00608596424496006,0.0251937984496124,0.0380690737833595,46556
2017-09-30,"Des Moines","IA","Des Moines","Polk",118,1134,0.00088261253309797,0.0062111801242236,-0.00613496932515337,62640
2017-09-30,"Reno","NV","Reno","Washoe",119,1717,0.00762910798122066,0.0202020202020202,0.0592227020357804,63038
2017-09-30,"Spokane","WA","Spokane","Spokane",120,1185,0.00679694137638063,0.033129904097646,0.083180987202925,72077
2017-09-30,"Augusta","GA","Augusta","Richmond",121,834,0.00120048019207683,-0.00239234449760766,-0.00950118764845606,60283
2017-09-30,"Tacoma","WA","Seattle","Pierce",122,1585,0.01148691767709,0.0285528877352369,0.0623324396782842,57496
2017-09-30,"Grand Rapids","MI","Grand Rapids","Kent",123,1258,0.000795544948289578,0.0153349475383374,0.0457190357439734,63557
2017-09-30,"Oceanside","CA","San Diego","San Diego",124,2460,0.00408163265306122,0.0115131578947368,0.0370994940978078,40640
2017-09-30,"Gainesville","FL","Gainesville","Alachua",125,1346,0,0.00372856077554064,0.0556862745098039,46972
2017-09-30,"Woodbridge","VA","Washington","Prince William",126,2008,0.00450225112556278,0.0177394830207805,0.0131180625630676,34682
2017-09-30,"Ocala","FL","Ocala","Marion",127,1088,-0.000918273645546373,0.00834105653382762,0.0698131760078663,71167
2017-09-30,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",128,3476,0.00201787258575958,0.000863806507342355,0.0429042904290429,24439
2017-09-30,"Boise","ID","Boise City","Ada",129,1301,0.00774593338497289,0.0276461295418641,0.0629084967320261,71752
2017-09-30,"Greenville","SC","Greenville","Greenville",130,1276,-0.00156494522691706,0.003933910306845,0.00630914826498423,62359
2017-09-30,"Birmingham","AL","Birmingham","Jefferson",131,748,-0.00133511348464619,-0.00399467376830892,0,75443
2017-09-30,"Salt Lake City","UT","Salt Lake City","Salt Lake",132,1588,0.0101781170483461,0.0318388564002599,0.078804347826087,43360
2017-09-30,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",133,3324,0.00301750150875075,0.0109489051094891,0.0381011867582761,46063
2017-09-30,"Akron","OH","Akron","Summit",134,759,0.00796812749003984,0.012,0.0147058823529412,62826
2017-09-30,"Rockford","IL","Rockford","Winnebago",135,938,0.00643776824034335,0.00213675213675214,0.017353579175705,51429
2017-09-30,"Salinas","CA","Salinas","Monterey",136,2226,0.00860897145446307,0.0215695273061037,0.0248618784530387,29898
2017-09-30,"Worcester","MA","Worcester","Worcester",137,1620,-0.00613496932515337,0.00496277915632754,0.0188679245283019,26413
2017-09-30,"Moreno Valley","CA","Riverside","Riverside",138,1724,0.0058343057176196,0.0159104301708898,0.0473876063183475,44026
2017-09-30,"Little Rock","AR","Little Rock","Pulaski",139,1079,-0.00461254612546125,-0.00552995391705069,0.0112464854732896,64848
2017-09-30,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",140,1477,0.0061307901907357,0.0242718446601942,0.0512455516014235,77326
2017-09-30,"Brownsville","TX","Brownsville","Cameron",141,931,0.00215285252960172,0.00648648648648649,0.00323275862068966,44826
2017-09-30,"Providence","RI","Providence","Providence",142,1595,-0.0111593304401736,-0.00561097256857855,0.0133418043202033,16086
2017-09-30,"Amarillo","TX","Amarillo","Potter",143,1137,-0.00611888111888112,-0.00958188153310104,-0.0298634812286689,59948
2017-09-30,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",144,1767,0.00511945392491468,0.0249419953596288,0.0900678593460827,45139
2017-09-30,"Fort Collins","CO","Fort Collins","Larimer",145,1769,-0.00338028169014084,-0.00951847704367301,-0.0166759310728182,50015
2017-09-30,"Shreveport","LA","Shreveport","Caddo",146,884,-0.00338218714768884,-0.0155902004454343,-0.0401737242128122,68722
2017-09-30,"Evansville","IN","Evansville","Vanderburgh",147,868,-0.00458715596330275,-0.0091324200913242,0.028436018957346,65231
2017-09-30,"Yonkers","NY","New York","Westchester",148,2815,-0.0021269053527118,-0.0045968882602546,-0.00810429880197322,16445
2017-09-30,"Hayward","CA","San Francisco","Alameda",149,2785,0.00759768451519537,0.0160525355709595,0.0288141854451422,30077
2017-09-30,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",150,1894,-0.00263296471827277,-0.00158144438587243,-0.0429509853461344,43908
2017-09-30,"Chattanooga","TN","Chattanooga","Hamilton",151,1163,0.00954861111111111,0.013949433304272,0.0477477477477477,48642
2017-09-30,"Columbus","GA","Columbus","Muscogee",152,800,0,-0.0037359900373599,-0.0147783251231527,53741
2017-09-30,"Aurora","IL","Chicago","Kane",153,1584,0.000631711939355654,0.0121405750798722,0.0265716137394686,44155
2017-09-30,"Ontario","CA","Riverside","San Bernardino",154,2047,0.00936883629191321,0.0235,0.0830687830687831,26404
2017-09-30,"Jackson","MS","Jackson","Hinds",155,788,0.00382165605095541,0.00382165605095541,-0.0162297128589263,53562
2017-09-30,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",156,1532,0.00459016393442623,0.0179401993355482,0.0616770616770617,42100
2017-09-30,"Rancho Cucamonga","CA","Riverside","San Bernardino",157,2393,0.000418060200668896,0.00757894736842105,0.0359307359307359,37550
2017-09-30,"Overland Park","KS","Kansas City","Johnson",158,1972,-0.00303336703741153,-0.0095429432446007,0.0292275574112735,49467
2017-09-30,"Newport News","VA","Virginia Beach","Newport News City",159,1242,0.0008058017727639,0,-0.00080450522928399,43459
2017-09-30,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",160,2692,0.0033544539694372,0.00635514018691589,0.0417956656346749,29361
2017-09-30,"Killeen","TX","Killeen","Bell",161,950,0.00105374077976818,0.00105374077976818,0.00316789862724393,40972
2017-09-30,"Roanoke","VA","Roanoke","Roanoke City",162,1066,0,0.00661000944287063,0.00566037735849057,58688
2017-09-30,"Sioux Falls","SD","Sioux Falls","Minnehaha",163,1212,-0.00328947368421053,0.0159262363788768,0.0376712328767123,44224
2017-09-30,"Tempe","AZ","Phoenix","Maricopa",164,1550,0.00780234070221066,0.0210803689064559,0.0572987721691678,31676
2017-09-30,"Vancouver","WA","Portland","Clark",165,1669,0.00663449939686369,0.0145896656534954,0.0483668341708543,43348
2017-09-30,"Huntsville","AL","Huntsville","Madison",166,1004,0.00702106318956871,0.002997002997003,-0.00198807157057654,58957
2017-09-30,"El Cajon","CA","San Diego","San Diego",167,2514,0.00680816980376452,0.0202922077922078,0.0518828451882845,27297
2017-09-30,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",168,1847,0.0120547945205479,0.0382237211916807,0.0941943127962085,44220
2017-09-30,"Topeka","KS","Topeka","Shawnee",169,927,0.0198019801980198,0.0345982142857143,0.0231788079470199,53838
2017-09-30,"Elk Grove","CA","Sacramento","Sacramento",170,1926,0.00943396226415094,0.0316014997321907,0.0694058856191005,46927
2017-09-30,"Pueblo","CO","Pueblo","Pueblo",171,1160,0.013986013986014,0.0229276895943563,0.0691244239631336,51224
2017-09-30,"Fredericksburg","VA","Washington","Spotsylvania",172,1586,0.00379746835443038,0.0101910828025478,0.0186255619781631,57751
2017-09-30,"Cape Coral","FL","Fort Myers","Lee",173,1539,-0.00194552529182879,-0.000649350649350649,-0.0134615384615385,72826
2017-09-30,"Springfield","MA","Springfield","Hampden",174,1423,-0.00974251913709116,-0.0240054869684499,0.00779036827195467,27114
2017-09-30,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",175,2273,0.000880669308674593,-0.00175669740887132,-0.00828970331588133,45345
2017-09-30,"Murfreesboro","TN","Nashville","Rutherford",176,1422,-0.00140449438202247,0.000703729767769177,0.0193548387096774,55936
2017-09-30,"Clarksville","TN","Clarksville","Montgomery",177,1039,0.00483558994197292,0.00678294573643411,0.0166340508806262,61119
2017-09-30,"Naperville","IL","Chicago","Du Page",178,2497,0.00281124497991968,0.00321414222579349,0.0113406237343054,45227
2017-09-30,"Peoria","AZ","Phoenix","Maricopa",179,1431,0.000699300699300699,0.005621925509487,0.0265423242467719,53235
2017-09-30,"Fairfax","VA","Washington","Fairfax",180,2757,0.000725952813067151,-0.000724900326205147,0.00181686046511628,26145
2017-09-30,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",181,2726,0.00405156537753223,0.0186846038863976,0.0275160196004523,31637
2017-09-30,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",182,2132,0.0089919545669664,0.0205840114887506,0.0585898709036743,22561
2017-09-30,"Lafayette","LA","Lafayette","Lafayette",183,1317,-0.00528700906344411,-0.0120030007501875,-0.0244444444444444,48986
2017-09-30,"Kansas City","KS","Kansas City","Wyandotte",184,852,0.00117508813160987,0.00235294117647059,0.0327272727272727,46492
2017-09-30,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",185,2156,0.000464037122969838,0.0027906976744186,0.00559701492537313,44309
2017-09-30,"Syracuse","NY","Syracuse","Onondaga",186,1114,-0.00801424755120214,-0.0253718285214348,0.0127272727272727,25560
2017-09-30,"Salem","OR","Salem","Marion",187,1532,0.00723208415516108,0.0206528980679547,0.0653685674547983,39159
2017-09-30,"Hollywood","FL","Miami-Fort Lauderdale","Broward",188,1806,0.00110864745011086,0.00668896321070234,-0.00220994475138122,38814
2017-09-30,"Paterson","NJ","New York","Passaic",189,1512,0,0.011371237458194,0.0223123732251521,20201
2017-09-30,"Lakewood","CO","Denver","Jefferson",190,2064,-0.000968054211035818,0.00682926829268293,-0.0124401913875598,35852
2017-09-30,"Alexandria","VA","Washington","Alexandria City",191,3169,0.0015802781289507,0.00603174603174603,0.0282284231018819,15786
2017-09-30,"Dayton","OH","Dayton","Montgomery",192,711,0.00282087447108604,0.0113798008534851,0.00565770862800566,46104
2017-09-30,"Yuma","AZ","Yuma","Yuma",193,965,0.0104712041884817,0.0115303983228512,0.0168598524762908,30937
2017-09-30,"Sunnyvale","CA","San Jose","Santa Clara",194,4009,-0.00248818113958696,-0.00397515527950311,0.00350438047559449,22123
2017-09-30,"Visalia","CA","Visalia","Tulare",195,1280,0.00313479623824451,0.0086682427107959,0.0264635124298316,37711
2017-09-30,"Las Cruces","NM","Las Cruces","Dona Ana",196,1030,-0.000969932104752667,-0.00483091787439614,0.0393541876892028,39288
2017-09-30,"Charleston","SC","Charleston","Charleston",197,1882,-0.00423280423280423,-0.00790722192936215,0.00911528150134048,50562
2017-09-30,"Beaumont","TX","Beaumont","Jefferson",198,1160,-0.00599828620394173,0,0.082089552238806,39442
2017-09-30,"Pasadena","TX","Houston","Harris",199,1327,0.00606520090978014,0.0176380368098159,0.00150943396226415,30075
2017-09-30,"Bridgeport","CT","Stamford","Fairfield",200,1998,-0.00695825049701789,-0.0133333333333333,0.0204290091930541,14952
2017-09-30,"Eugene","OR","Eugene","Lane",201,1438,0.00629811056682995,0.00629811056682995,0.0473415877640204,49196
2017-09-30,"Escondido","CA","San Diego","San Diego",202,2426,0.000825082508250825,0.00873180873180873,0.0394173093401885,26419
2017-09-30,"Newark","DE","Philadelphia","New Castle",203,1504,0.00669344042838019,0.00736771600803751,0.0134770889487871,40859
2017-09-30,"Sugar Land","TX","Houston","Fort Bend",204,1989,-0.00250752256770311,-0.00698951572641038,-0.0414457831325301,47935
2017-09-30,"Round Rock","TX","Austin","Williamson",205,1680,-0.00237529691211401,-0.00118906064209275,-0.004739336492891,40298
2017-09-30,"Hampton","VA","Virginia Beach","Hampton City",206,1218,0.00329489291598023,0.00911350455675228,0.0252525252525253,44098
2017-09-30,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,3164,-0.00315059861373661,-0.00377833753148615,0.0363576809695382,22081
2017-09-30,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",208,3193,-0.0040548970679975,0.00314169022934339,0.0224143451809158,27226
2017-09-30,"Columbia","SC","Columbia","Richland",209,1132,0,0.00711743772241993,0.00711743772241993,28883
2017-09-30,"Tyler","TX","Tyler","Smith",210,1181,0.00169635284139101,0.0111301369863014,-0.00253378378378378,38509
2017-09-30,"Mesquite","TX","Dallas-Fort Worth","Dallas",211,1409,0.00571020699500357,0.01294033069734,0.0617935192162773,36640
2017-09-30,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",212,2903,0.00276338514680484,0.00763623741756335,0.0243472124206069,26690
2017-09-30,"Warren","MI","Detroit","Macomb",213,1158,0.00871080139372822,0.00871080139372822,0.0175746924428823,45151
2017-09-30,"McKinney","TX","Dallas-Fort Worth","Collin",214,1876,0.00267236771779797,0.0075187969924812,0.017353579175705,44927
2017-09-30,"West Valley City","UT","Salt Lake City","Salt Lake",215,1432,0.00209937018894332,0.0127298444130127,0.0444930707512764,27731
2017-09-30,"Renton","WA","Seattle","King",216,2316,0.00216356555603635,0.0131233595800525,0.0451263537906137,35100
